0.12269,0.00,?,?,0.4480,6.0690,?,5.7209,3,?,?,?,9.55,21.20
0.17142,0.00,6.910,0,0.4480,5.6820,?,?,?,233.0,?,?,10.21,19.30
0.18836,?,6.910,?,0.4480,?,33.30,?,?,233.0,17.90,?,14.15,20.00
0.22927,0.00,?,?,0.4480,6.0300,85.50,?,3,233.0,17.90,392.74,18.80,16.60
?,0.00,6.910,?,0.4480,5.3990,95.30,5.8700,?,233.0,?,396.90,30.81,14.40
0.21977,0.00,6.910,0,?,5.6020,62.00,6.0877,3,?,17.90,396.90,16.20,19.40
?,?,5.640,0,0.4390,5.9630,45.70,?,4,243.0,16.80,395.56,?,19.70
0.04337,21.00,?,0,0.4390,6.1150,63.00,?,4,?,16.80,393.97,?,20.50
0.05360,21.00,5.640,?,?,6.5110,?,6.8147,4,243.0,16.80,396.90,5.28,25.00
0.04981,21.00,5.640,0,?,5.9980,?,6.8147,4,?,16.80,396.90,8.43,23.40
?,75.00,4.000,?,0.4100,?,47.60,7.3197,3,469.0,21.10,396.90,14.80,18.90
?,90.00,1.220,0,?,?,21.90,?,5,226.0,?,395.93,4.81,35.40
0.02055,85.00,?,0,0.4100,6.3830,35.70,9.1876,2,313.0,?,396.90,?,24.70
0.01432,100.00,?,0,0.4110,6.8160,?,?,?,?,15.10,?,3.95,31.60
0.15445,25.00,?,0,0.4530,6.1450,?,?,8,284.0,19.70,390.68,6.86,23.30
0.10328,25.00,5.130,?,?,5.9270,47.20,?,8,284.0,19.70,?,9.22,19.60
0.14932,25.00,5.130,0,0.4530,5.7410,66.20,7.2254,?,?,19.70,395.11,13.15,18.70
0.17171,25.00,5.130,0,?,5.9660,93.40,?,8,?,?,?,?,16.00
?,?,?,0,?,6.4560,67.80,7.2255,8,?,19.70,396.90,6.73,22.20
0.12650,?,5.130,?,0.4530,?,43.40,7.9809,?,284.0,19.70,?,?,25.00
?,?,1.380,?,0.4161,?,59.50,9.2229,3,?,18.60,?,8.05,33.00
0.03584,?,3.370,0,?,6.2900,17.80,6.6115,4,?,?,396.90,?,23.50
?,?,?,?,0.3980,5.7870,31.10,6.6115,4,337.0,16.10,396.90,10.24,19.40
0.05789,12.50,?,0,0.4090,?,21.40,6.4980,?,345.0,18.90,?,?,22.00
0.13554,?,?,?,?,5.5940,36.80,6.4980,?,?,?,396.90,?,17.40
0.12816,12.50,?,?,0.4090,5.8850,33.00,?,4,345.0,?,?,8.79,20.90
?,?,10.810,0,?,6.4170,6.60,5.2873,4,305.0,?,383.73,6.72,24.20
0.15876,0.00,?,0,0.4130,?,?,5.2873,4,305.0,19.20,376.94,?,21.70
0.09164,?,?,0,0.4130,6.0650,?,5.2873,?,?,?,?,5.52,22.80
?,0.00,10.810,?,?,6.2450,?,5.2873,?,305.0,19.20,377.17,7.54,23.40
0.07896,0.00,12.830,0,?,6.2730,6.00,4.2515,?,?,18.70,?,6.78,24.10
0.09512,?,12.830,0,?,6.2860,45.00,?,5,398.0,?,383.23,8.94,21.40
0.10153,?,12.830,0,0.4370,6.2790,74.50,4.0522,5,398.0,?,373.66,11.97,20.00
0.08707,0.00,?,0,0.4370,6.1400,45.80,?,5,398.0,18.70,386.96,10.27,20.80
0.05646,0.00,12.830,0,0.4370,6.2320,53.70,5.0141,?,398.0,18.70,386.40,12.34,21.20
0.08387,0.00,?,?,0.4370,5.8740,36.60,4.5026,?,?,18.70,396.06,9.10,20.30
?,25.00,4.860,?,0.4260,?,?,?,?,281.0,19.00,?,?,28.00
?,25.00,?,0,0.4260,6.6190,?,5.4007,4,281.0,?,395.63,7.22,23.90
0.03659,25.00,4.860,?,0.4260,6.3020,32.20,5.4007,4,281.0,?,396.90,?,24.80
0.03551,?,?,?,?,6.1670,?,5.4007,?,281.0,?,?,?,22.90
0.05059,?,?,?,?,6.3890,48.00,4.7794,3,?,?,?,9.62,23.90
0.05735,0.00,4.490,0,?,?,56.10,4.4377,3,247.0,18.50,392.30,6.53,26.60
0.05188,?,?,0,0.4490,6.0150,45.10,4.4272,3,247.0,18.50,395.99,12.86,22.50
0.07151,0.00,4.490,0,0.4490,?,?,?,3,247.0,?,?,8.44,22.20
0.05660,0.00,3.410,0,?,?,?,3.4217,2,?,17.80,?,?,23.60
0.05302,0.00,3.410,0,0.4890,7.0790,63.10,3.4145,2,270.0,17.80,?,?,28.70
0.04684,0.00,3.410,?,0.4890,6.4170,66.10,3.0923,?,270.0,17.80,392.18,8.81,22.60
0.03932,0.00,3.410,0,0.4890,6.4050,?,3.0921,2,270.0,17.80,393.55,8.20,22.00
?,28.00,15.040,?,?,6.4420,53.60,3.6659,?,270.0,18.20,395.01,8.16,22.90
0.02875,28.00,?,?,?,?,28.90,3.6659,?,?,18.20,396.33,?,25.00
0.04294,28.00,15.040,?,0.4640,?,77.30,3.6150,?,270.0,?,?,?,20.60
0.12204,0.00,?,?,0.4450,6.6250,?,3.4952,2,?,18.00,357.98,?,28.40
0.11504,?,2.890,0,0.4450,6.1630,69.60,3.4952,?,276.0,18.00,391.83,?,21.40
?,0.00,?,0,0.4450,8.0690,?,3.4952,2,276.0,18.00,?,4.21,38.70
0.08187,?,2.890,?,0.4450,?,36.90,3.4952,2,276.0,18.00,393.53,3.57,43.80
?,0.00,?,?,0.4450,7.4160,?,3.4952,2,276.0,?,?,?,33.20
0.14866,0.00,8.560,0,0.5200,?,79.90,2.7778,5,384.0,20.90,394.76,9.42,27.50
?,0.00,8.560,0,0.5200,6.7810,?,2.8561,5,384.0,20.90,395.58,7.67,26.50
?,0.00,8.560,0,?,6.4050,85.40,?,?,?,20.90,70.80,?,18.60
?,?,8.560,0,0.5200,6.1370,87.40,2.7147,5,384.0,?,394.47,13.44,19.30
0.13960,?,8.560,0,?,6.1670,90.00,?,?,384.0,?,?,?,20.10
0.13262,0.00,?,0,0.5200,5.8510,?,2.1069,5,384.0,?,394.05,16.47,19.50
0.17120,0.00,8.560,?,0.5200,5.8360,?,?,?,384.0,?,?,?,19.50
?,?,?,?,0.5200,?,85.20,?,?,?,20.90,?,?,20.40
0.12802,0.00,8.560,0,0.5200,?,97.10,?,5,384.0,20.90,395.24,12.27,19.80
0.26363,0.00,?,?,0.5200,?,?,2.5451,5,384.0,20.90,391.23,15.55,19.40
?,0.00,8.560,0,?,6.1950,54.40,?,?,384.0,20.90,393.49,13.00,21.70
?,0.00,10.010,0,0.5470,6.7150,?,2.6775,?,432.0,?,?,10.16,22.80
?,0.00,10.010,?,0.5470,5.9130,92.90,2.3534,?,432.0,17.80,394.95,16.21,18.80
?,0.00,10.010,?,?,6.0920,95.40,?,6,?,17.80,396.90,?,18.70
0.14231,0.00,10.010,0,?,?,84.20,2.2565,6,432.0,17.80,388.74,10.45,18.50
?,0.00,?,0,0.5470,5.9280,88.20,2.4631,6,432.0,?,344.91,?,18.30
?,?,10.010,0,?,6.1760,72.50,2.7301,6,?,17.80,393.30,12.04,21.20
0.15098,?,10.010,0,0.5470,?,?,?,6,432.0,17.80,?,10.30,19.20
0.13058,?,10.010,?,?,5.8720,73.10,2.4775,6,432.0,17.80,338.63,15.37,20.40
0.14476,0.00,10.010,0,?,?,65.20,2.7592,6,432.0,17.80,391.50,13.61,19.30
0.06899,0.00,?,?,?,?,?,2.2577,?,?,19.10,389.15,14.37,22.00
0.07165,0.00,25.650,0,0.5810,6.0040,84.10,?,2,188.0,19.10,377.67,?,20.30
0.09299,0.00,25.650,0,0.5810,5.9610,?,2.0869,2,188.0,?,378.09,17.93,20.50
0.15038,0.00,25.650,0,?,?,97.00,1.9444,2,188.0,19.10,370.31,25.41,17.30
?,0.00,25.650,?,0.5810,5.8790,95.80,2.0063,2,188.0,19.10,379.38,?,18.80
?,0.00,25.650,?,0.5810,?,?,1.9929,?,?,19.10,385.02,?,21.40
0.38735,?,?,0,0.5810,5.6130,?,1.7572,2,?,?,359.29,27.26,15.70
0.25915,?,?,0,0.6240,5.6930,96.00,?,?,?,21.20,?,17.19,16.20
?,0.00,21.890,0,?,6.4310,?,1.8125,4,?,21.20,?,15.39,18.00
0.88125,?,?,0,0.6240,5.6370,94.70,1.9799,?,437.0,21.20,396.90,?,14.30
0.34006,0.00,21.890,0,0.6240,6.4580,98.90,2.1185,4,437.0,21.20,?,12.60,19.20
1.19294,0.00,21.890,?,0.6240,6.3260,?,?,4,?,21.20,?,12.26,19.60
0.59005,0.00,?,?,0.6240,6.3720,97.90,?,4,437.0,?,?,11.12,23.00
0.32982,0.00,21.890,?,?,5.8220,?,?,4,437.0,?,388.69,?,18.40
?,?,21.890,?,?,?,?,2.3460,?,437.0,21.20,?,?,15.60
0.55778,0.00,21.890,?,0.6240,6.3350,98.20,2.1107,4,437.0,21.20,394.67,16.96,18.10
?,0.00,21.890,0,0.6240,5.9420,93.50,1.9669,4,437.0,21.20,378.25,16.90,17.40
0.35233,0.00,21.890,0,0.6240,6.4540,98.40,?,4,?,21.20,394.08,14.59,17.10
?,?,21.890,?,0.6240,?,?,1.6686,4,437.0,?,392.04,?,13.30
?,0.00,21.890,0,0.6240,6.1510,97.90,1.6687,?,437.0,21.20,396.90,18.46,17.80
0.29090,?,?,?,0.6240,6.1740,?,1.6119,?,437.0,21.20,388.08,?,14.00
?,0.00,21.890,0,0.6240,?,?,1.4394,4,437.0,?,396.90,?,14.40
3.32105,0.00,19.580,?,0.8710,?,100.00,1.3216,5,403.0,14.70,396.90,26.82,13.40
4.09740,0.00,19.580,?,0.8710,5.4680,100.00,1.4118,5,403.0,14.70,?,?,15.60
2.77974,0.00,?,0,0.8710,4.9030,97.80,1.3459,5,403.0,14.70,?,29.29,11.80
?,0.00,?,?,0.8710,6.1300,100.00,?,5,?,14.70,?,27.80,13.80
2.15505,0.00,?,?,?,?,100.00,1.5166,5,?,?,169.27,16.65,15.60
2.36862,0.00,19.580,0,0.8710,4.9260,95.70,1.4608,?,?,14.70,391.71,?,14.60
?,?,19.580,0,0.8710,5.1860,?,?,5,403.0,14.70,356.99,28.32,17.80
2.73397,?,19.580,?,0.8710,5.5970,?,?,5,403.0,?,351.85,21.45,15.40
1.65660,?,19.580,0,0.8710,?,?,?,5,403.0,14.70,372.80,14.10,21.50
?,0.00,?,?,?,?,100.00,1.5916,?,403.0,14.70,341.60,13.28,19.60
1.12658,0.00,?,1,?,5.0120,?,1.6102,5,403.0,?,343.28,12.12,15.30
?,0.00,19.580,0,0.8710,?,98.50,?,5,?,14.70,261.95,15.79,19.40
1.41385,0.00,19.580,1,0.8710,6.1290,96.00,1.7494,?,403.0,14.70,321.02,?,17.00
?,0.00,19.580,?,0.8710,6.1520,82.60,?,5,?,14.70,?,15.02,15.60
2.44668,0.00,19.580,?,0.8710,?,?,1.7364,5,403.0,?,88.63,16.14,13.10
1.22358,?,19.580,?,0.6050,6.9430,97.40,1.8773,5,?,14.70,?,4.59,41.30
?,0.00,?,0,0.6050,6.0660,100.00,1.7573,5,403.0,?,353.89,?,24.30
1.42502,?,?,0,0.8710,6.5100,100.00,?,5,403.0,14.70,?,7.39,23.30
1.27346,0.00,?,1,?,6.2500,92.60,1.7984,?,403.0,14.70,338.92,5.50,27.00
?,0.00,19.580,?,0.6050,7.4890,90.80,1.9709,5,403.0,?,?,1.73,50.00
1.83377,0.00,?,?,0.6050,7.8020,98.20,2.0407,?,403.0,14.70,389.61,1.92,50.00
1.51902,0.00,19.580,1,0.6050,8.3750,93.90,2.1620,?,403.0,14.70,?,3.32,50.00
?,0.00,19.580,?,0.6050,5.8540,?,?,?,403.0,14.70,395.11,11.64,22.70
2.92400,0.00,19.580,?,0.6050,6.1010,93.00,2.2834,5,403.0,?,?,9.81,25.00
2.01019,?,19.580,?,0.6050,?,?,2.0459,5,?,14.70,369.30,?,50.00
?,?,19.580,0,0.6050,5.8770,?,?,5,403.0,?,?,?,23.80
2.30040,0.00,19.580,?,?,6.3190,96.10,2.1000,5,403.0,14.70,?,11.10,23.80
2.44953,0.00,19.580,0,0.6050,6.4020,?,2.2625,?,403.0,?,330.04,?,22.30
1.20742,0.00,?,?,?,?,94.60,2.4259,?,403.0,14.70,292.29,?,17.40
2.31390,0.00,19.580,?,0.6050,?,97.30,2.3887,?,403.0,?,348.13,12.03,19.10
0.13914,0.00,4.050,?,0.5100,?,?,?,5,296.0,?,396.90,14.69,23.10
0.09178,0.00,4.050,?,?,?,84.10,?,5,296.0,16.60,395.50,9.04,23.60
?,?,?,0,0.5100,5.8590,?,2.7019,?,296.0,16.60,393.23,?,22.60
?,0.00,?,?,0.5100,6.5460,33.10,?,?,296.0,16.60,390.96,5.33,29.40
?,0.00,?,0,0.5100,6.0200,47.20,?,?,296.0,16.60,?,10.11,23.20
0.05425,0.00,4.050,0,0.5100,6.3150,?,?,5,296.0,?,395.60,6.29,24.60
?,?,?,?,?,6.8600,74.40,2.9153,5,296.0,16.60,391.27,?,29.90
?,0.00,?,0,0.4880,6.9800,?,2.8290,3,193.0,17.80,396.90,5.04,37.20
0.06588,0.00,2.460,0,0.4880,7.7650,?,2.7410,3,?,17.80,395.56,7.56,39.80
0.06888,0.00,?,?,0.4880,6.1440,62.20,2.5979,?,?,?,396.90,9.45,36.20
?,0.00,2.460,?,0.4880,7.1550,92.20,?,3,193.0,17.80,394.12,?,37.90
0.10008,0.00,?,0,?,6.5630,95.60,2.8470,3,?,?,?,?,32.50
?,0.00,?,0,0.4880,?,89.80,?,3,193.0,?,391.00,13.98,26.40
0.06047,?,?,0,0.4880,6.1530,68.80,3.2797,3,193.0,17.80,387.11,?,29.60
0.05602,0.00,2.460,0,0.4880,7.8310,53.60,?,3,193.0,?,392.63,?,50.00
0.07875,45.00,3.440,0,0.4370,6.7820,?,3.7886,5,398.0,15.20,393.87,6.68,32.00
?,45.00,?,0,0.4370,?,?,4.5667,5,?,?,382.84,4.56,29.80
0.08370,45.00,3.440,0,0.4370,7.1850,?,4.5667,5,398.0,15.20,?,5.39,34.90
0.09068,45.00,?,0,0.4370,6.9510,21.50,6.4798,?,?,?,377.68,?,37.00
?,?,3.440,0,?,?,?,6.4798,5,?,?,389.71,4.69,30.50
0.08664,?,3.440,?,?,?,26.30,6.4798,5,398.0,15.20,390.49,2.87,36.40
0.02187,60.00,2.930,0,?,6.8000,?,6.2196,1,265.0,15.60,393.37,5.03,31.10
0.01439,60.00,?,0,0.4010,6.6040,18.80,?,?,265.0,15.60,376.70,4.38,29.10
0.01381,?,?,0,0.4220,7.8750,?,5.6484,?,255.0,14.40,394.23,?,50.00
?,80.00,?,0,?,7.2870,?,7.3090,?,329.0,12.60,?,4.08,33.30
0.04666,?,1.520,?,?,?,?,7.3090,2,?,12.60,?,?,30.30
?,80.00,1.520,0,0.4040,?,38.30,7.3090,2,329.0,12.60,392.20,?,34.60
0.03150,95.00,1.470,0,0.4030,6.9750,?,7.6534,3,402.0,?,396.90,4.56,34.90
?,95.00,1.470,0,0.4030,7.1350,?,?,3,?,?,384.30,?,32.90
0.03445,82.50,2.030,?,?,6.1620,38.40,6.2700,?,348.0,14.70,?,7.43,24.10
0.02177,82.50,2.030,0,0.4150,7.6100,?,6.2700,2,348.0,?,?,?,42.30
0.03510,95.00,2.680,0,?,7.8530,?,5.1180,?,224.0,14.70,392.78,?,48.50
0.02009,95.00,?,0,?,8.0340,?,5.1180,4,224.0,14.70,390.55,2.88,50.00
?,?,?,0,0.4890,?,22.30,3.9454,?,277.0,18.60,396.90,10.87,22.60
0.22969,0.00,10.590,0,0.4890,?,52.50,4.3549,?,277.0,18.60,394.87,10.97,24.40
0.25199,?,10.590,0,0.4890,5.7830,?,?,?,277.0,18.60,389.43,18.06,22.50
0.13587,0.00,10.590,1,0.4890,6.0640,?,4.2392,4,?,18.60,381.32,14.66,24.40
0.43571,0.00,10.590,1,?,5.3440,100.00,3.8750,4,277.0,?,396.90,?,20.00
?,0.00,?,?,?,5.9600,92.10,3.8771,?,?,?,393.25,?,21.70
0.37578,0.00,?,1,?,5.4040,88.60,3.6650,?,?,?,395.24,?,19.30
0.21719,?,10.590,1,0.4890,?,?,3.6526,?,?,18.60,390.94,?,22.40
0.14052,?,?,0,0.4890,6.3750,32.30,3.9454,4,277.0,18.60,385.81,9.38,28.10
0.28955,?,10.590,?,0.4890,5.4120,9.80,?,4,277.0,?,348.93,29.55,23.70
?,0.00,10.590,?,?,6.1820,?,?,4,277.0,18.60,393.63,9.47,25.00
0.04560,0.00,13.890,1,0.5500,?,56.00,3.1121,?,?,16.40,?,13.51,23.30
0.07013,0.00,?,?,?,6.6420,85.10,3.4211,5,276.0,16.40,?,9.69,28.70
0.11069,0.00,13.890,?,?,5.9510,?,?,5,?,16.40,396.90,?,21.50
0.11425,?,13.890,?,?,6.3730,?,3.3633,?,?,16.40,393.74,?,23.00
0.35809,?,6.200,1,?,6.9510,?,2.8617,?,?,?,?,9.71,26.70
0.40771,?,6.200,1,?,6.1640,91.30,?,8,307.0,17.40,395.24,?,21.70
?,0.00,?,1,0.5070,6.8790,77.70,?,?,307.0,17.40,?,9.93,27.50
0.61470,?,6.200,0,0.5070,6.6180,?,3.2721,8,307.0,17.40,396.90,?,30.10
0.31533,0.00,?,0,0.5040,?,78.30,?,8,?,17.40,?,4.14,44.80
0.52693,?,6.200,0,0.5040,?,83.00,2.8944,8,307.0,17.40,382.00,4.63,50.00
0.38214,0.00,?,?,0.5040,8.0400,?,3.2157,8,?,?,?,?,37.60
0.41238,0.00,6.200,0,0.5040,7.1630,79.90,3.2157,8,307.0,17.40,372.08,?,31.60
0.29819,?,6.200,0,0.5040,?,?,3.3751,8,307.0,?,?,?,46.70
0.44178,0.00,?,?,0.5040,6.5520,21.40,3.3751,8,307.0,17.40,380.34,3.76,31.50
?,0.00,?,?,?,5.9810,68.10,?,8,?,17.40,378.35,11.65,24.30
0.46296,?,6.200,?,0.5040,?,76.90,?,8,?,17.40,376.14,?,31.70
0.57529,?,6.200,?,0.5070,8.3370,73.30,?,8,307.0,17.40,385.91,?,41.70
?,0.00,6.200,0,?,?,70.40,3.6519,8,307.0,17.40,?,?,48.30
?,0.00,6.200,?,0.5070,?,66.50,3.6519,?,307.0,17.40,360.20,8.05,29.00
0.33045,?,6.200,0,0.5070,?,61.50,3.6519,8,307.0,17.40,376.75,?,24.00
?,0.00,?,1,0.5070,6.6310,?,?,8,307.0,?,?,9.54,25.10
0.51183,0.00,?,0,0.5070,?,71.60,4.1480,8,307.0,17.40,?,4.73,31.50
0.08244,?,?,0,?,6.4810,18.50,6.1899,?,300.0,?,379.41,6.36,23.70
0.09252,30.00,?,0,0.4280,?,42.20,?,?,300.0,16.60,383.78,?,23.30
0.11329,30.00,4.930,?,0.4280,6.8970,54.30,6.3361,6,300.0,16.60,391.25,?,22.00
0.10612,30.00,?,0,0.4280,6.0950,?,6.3361,?,300.0,16.60,394.62,12.40,20.10
0.10290,?,4.930,0,0.4280,6.3580,52.90,7.0355,6,300.0,16.60,372.75,11.22,22.20
0.12757,?,4.930,0,0.4280,6.3930,7.80,7.0355,?,300.0,16.60,374.71,5.19,23.70
0.20608,22.00,?,0,?,5.5930,?,7.9549,7,330.0,19.10,372.49,12.50,17.60
0.19133,22.00,5.860,?,?,?,70.20,7.9549,7,330.0,19.10,?,18.46,18.50
0.33983,22.00,5.860,0,0.4310,6.1080,34.90,8.0555,7,330.0,19.10,390.18,9.16,24.30
0.19657,22.00,5.860,?,0.4310,6.2260,79.20,8.0555,7,330.0,19.10,?,10.15,20.50
0.16439,22.00,?,0,?,6.4330,?,7.8265,7,?,19.10,374.71,?,24.50
?,22.00,5.860,?,0.4310,6.7180,?,?,?,330.0,?,393.74,6.56,26.20
0.14030,22.00,5.860,?,0.4310,?,13.00,7.3967,?,330.0,19.10,?,5.90,24.40
0.21409,?,?,0,?,6.4380,8.90,?,?,330.0,?,377.07,?,24.80
?,?,?,0,0.4310,6.9570,6.80,8.9067,?,330.0,19.10,386.09,3.53,29.60
0.36894,?,5.860,?,0.4310,8.2590,8.40,8.9067,?,?,?,396.90,3.54,42.80
?,80.00,3.640,0,?,6.1080,32.00,9.2203,?,315.0,16.40,?,6.57,21.90
?,80.00,?,0,0.3920,5.8760,19.10,9.2203,?,315.0,?,395.18,9.25,20.90
0.01538,90.00,3.750,0,0.3940,7.4540,?,6.3361,3,244.0,15.90,386.34,?,44.00
0.61154,20.00,?,0,0.6470,?,86.90,1.8010,?,264.0,13.00,389.70,5.12,50.00
0.66351,20.00,?,?,0.6470,?,?,1.8946,5,264.0,13.00,383.29,7.79,36.00
?,20.00,3.970,0,0.6470,6.8420,100.00,?,5,264.0,?,391.93,6.90,30.10
0.54011,?,?,0,0.6470,?,81.80,2.1121,5,264.0,?,392.80,?,33.80
0.53412,20.00,3.970,0,0.6470,?,?,2.1398,5,264.0,?,388.37,?,43.10
0.52014,?,?,?,0.6470,8.3980,91.50,2.2885,5,264.0,?,?,5.91,48.80
0.82526,20.00,3.970,?,0.6470,7.3270,?,2.0788,5,264.0,13.00,393.42,11.25,31.00
?,20.00,3.970,0,?,7.2060,91.60,1.9301,?,264.0,?,?,8.10,36.50
0.76162,20.00,3.970,0,?,?,?,?,?,264.0,?,?,10.45,22.80
0.78570,20.00,3.970,?,?,7.0140,?,2.1329,5,264.0,13.00,384.07,?,30.70
0.57834,20.00,?,0,0.5750,8.2970,67.00,2.4216,5,264.0,?,384.54,7.44,50.00
0.54050,20.00,?,?,0.5750,7.4700,?,2.8720,?,264.0,13.00,390.30,3.16,43.50
0.09065,20.00,?,?,0.4640,5.9200,?,?,3,?,18.60,391.34,13.65,20.70
0.29916,20.00,6.960,0,0.4640,5.8560,?,?,3,223.0,18.60,?,13.00,21.10
?,20.00,6.960,0,?,?,16.30,?,3,223.0,18.60,396.90,6.59,25.20
0.11460,20.00,6.960,0,0.4640,6.5380,58.70,3.9175,?,?,?,?,7.73,24.40
0.22188,?,?,1,0.4640,?,?,4.3665,?,223.0,18.60,390.77,6.58,35.20
0.05644,?,6.410,1,?,6.7580,?,4.0776,4,254.0,?,?,3.53,32.40
0.09604,40.00,?,0,0.4470,?,?,4.2673,4,254.0,17.60,396.90,?,32.00
?,40.00,6.410,?,0.4470,?,49.00,4.7872,4,254.0,17.60,389.25,6.05,33.20
?,40.00,6.410,1,0.4470,6.8260,27.60,4.8628,?,254.0,17.60,393.45,4.16,33.10
0.07978,40.00,6.410,0,0.4470,6.4820,32.10,4.1403,4,254.0,17.60,?,?,29.10
0.21038,?,?,0,0.4429,?,?,4.1007,5,216.0,?,396.90,4.85,35.10
0.03578,?,3.330,0,0.4429,7.8200,?,?,?,216.0,?,387.31,3.76,45.40
0.03705,20.00,?,0,?,6.9680,37.20,5.2447,?,?,?,392.23,?,35.40
?,20.00,?,?,0.4429,7.6450,?,5.2119,?,216.0,?,?,3.01,46.00
?,90.00,?,1,0.4010,7.9230,?,5.8850,1,198.0,13.60,?,?,50.00
0.00906,90.00,2.970,?,?,?,?,7.3073,1,?,15.30,394.72,7.85,32.20
0.01096,?,2.250,?,0.3890,6.4530,31.90,?,1,300.0,15.30,394.72,?,22.00
0.01965,?,?,0,0.3850,6.2300,31.50,9.0892,1,241.0,18.20,341.60,12.93,20.10
0.03871,52.50,5.320,0,0.4050,?,?,7.3172,6,293.0,16.60,396.90,?,23.20
0.04590,?,5.320,0,0.4050,6.3150,?,7.3172,?,293.0,?,396.90,?,22.30
0.04297,?,5.320,0,0.4050,6.5650,22.90,7.3172,6,?,16.60,?,9.51,24.80
?,?,4.950,0,?,6.8610,?,5.1167,4,?,19.20,396.90,?,28.50
0.07886,80.00,4.950,0,0.4110,7.1480,?,?,4,245.0,19.20,396.90,?,37.30
