0.12083,0.00,?,0,0.4450,?,?,3.4952,2,?,18.00,?,?,38.70
?,?,2.890,?,0.4450,7.8200,36.90,3.4952,?,?,18.00,393.53,?,43.80
?,?,?,?,?,?,?,3.4952,?,?,18.00,?,?,33.20
0.14866,0.00,?,0,0.5200,?,?,?,5,384.0,20.90,?,?,27.50
?,0.00,8.560,?,?,?,?,?,5,384.0,20.90,395.58,?,26.50
?,0.00,?,0,?,6.4050,?,2.7147,5,384.0,20.90,70.80,?,18.60
0.21161,0.00,?,0,?,?,87.40,2.7147,?,?,20.90,?,?,19.30
0.13960,0.00,8.560,0,?,?,?,2.4210,?,?,?,?,12.33,20.10
?,?,8.560,0,0.5200,?,96.70,2.1069,5,?,20.90,?,?,19.50
?,?,?,?,0.5200,5.8360,?,?,?,384.0,20.90,?,18.66,19.50
?,?,8.560,?,?,6.1270,85.20,2.1224,?,?,?,387.69,14.09,20.40
?,?,?,0,0.5200,6.4740,?,?,?,384.0,?,?,12.27,19.80
?,0.00,?,0,0.5200,6.2290,91.20,2.5451,?,384.0,?,391.23,?,19.40
0.10793,0.00,?,?,?,?,?,2.7778,5,?,?,?,13.00,21.70
?,0.00,10.010,0,0.5470,6.7150,?,2.6775,6,432.0,17.80,395.59,10.16,22.80
?,?,?,0,0.5470,5.9130,92.90,?,?,?,17.80,?,?,18.80
?,?,10.010,0,?,?,95.40,?,6,432.0,?,396.90,?,18.70
0.14231,?,?,0,?,?,84.20,?,6,432.0,17.80,?,10.45,18.50
?,?,?,?,?,5.9280,?,?,?,?,?,?,15.76,18.30
0.13158,0.00,10.010,0,?,6.1760,72.50,2.7301,?,432.0,17.80,?,?,21.20
?,?,?,0,?,?,82.60,?,?,432.0,17.80,?,?,19.20
?,?,?,0,?,?,?,2.4775,6,?,?,338.63,?,20.40
?,?,10.010,0,?,?,?,2.7592,6,?,17.80,391.50,?,19.30
0.06899,?,25.650,?,?,?,?,2.2577,2,?,19.10,?,?,22.00
0.07165,0.00,?,?,0.5810,6.0040,?,?,2,?,?,?,?,20.30
0.09299,0.00,25.650,?,?,?,?,2.0869,2,?,19.10,?,?,20.50
?,?,25.650,0,0.5810,?,97.00,1.9444,?,188.0,?,370.31,?,17.30
0.09849,0.00,25.650,0,0.5810,5.8790,?,?,?,188.0,19.10,?,?,18.80
?,?,25.650,0,0.5810,?,88.40,?,?,188.0,19.10,?,14.81,21.40
?,?,25.650,?,0.5810,?,95.60,1.7572,?,188.0,19.10,?,?,15.70
?,0.00,21.890,0,?,?,96.00,1.7883,?,437.0,21.20,392.11,17.19,16.20
?,?,21.890,?,0.6240,?,98.80,1.8125,?,?,?,396.90,?,18.00
?,0.00,21.890,?,0.6240,?,?,?,?,?,?,?,?,14.30
0.34006,0.00,?,?,0.6240,6.4580,98.90,2.1185,4,?,21.20,?,?,19.20
1.19294,?,21.890,0,?,?,97.70,2.2710,4,?,?,396.90,?,19.60
?,?,21.890,0,?,?,?,?,4,?,?,?,11.12,23.00
?,?,?,?,?,?,?,2.4699,?,?,?,?,?,18.40
0.97617,0.00,?,?,0.6240,?,98.40,2.3460,?,?,?,?,17.31,15.60
0.55778,?,?,?,?,6.3350,?,2.1107,?,?,?,394.67,16.96,18.10
?,?,21.890,?,0.6240,5.9420,?,?,4,?,21.20,378.25,16.90,17.40
0.35233,0.00,21.890,0,0.6240,?,98.40,?,4,437.0,?,394.08,14.59,17.10
?,0.00,21.890,?,?,5.8570,?,?,?,437.0,21.20,392.04,21.32,13.30
0.54452,0.00,21.890,?,0.6240,?,?,1.6687,4,437.0,?,396.90,?,17.80
?,?,?,?,0.6240,?,93.60,?,?,437.0,21.20,?,24.16,14.00
?,0.00,?,0,?,?,?,?,4,?,?,?,34.41,14.40
?,?,?,1,0.8710,5.4030,?,1.3216,5,403.0,?,396.90,?,13.40
?,?,?,?,0.8710,5.4680,100.00,?,?,403.0,?,?,?,15.60
?,?,19.580,?,?,4.9030,?,?,?,403.0,?,?,?,11.80
?,?,?,?,?,6.1300,100.00,?,5,?,?,?,?,13.80
?,0.00,19.580,?,?,?,?,1.5166,5,?,14.70,169.27,16.65,15.60
?,0.00,?,0,?,?,?,1.4608,?,403.0,?,391.71,?,14.60
?,0.00,19.580,?,0.8710,?,93.80,1.5296,5,?,14.70,?,?,17.80
?,?,?,?,?,?,94.90,?,?,403.0,?,?,?,15.40
?,0.00,?,0,?,?,?,?,?,403.0,14.70,?,14.10,21.50
?,0.00,19.580,?,0.8710,?,100.00,1.5916,?,403.0,?,?,13.28,19.60
?,0.00,?,1,?,?,88.00,?,?,?,14.70,?,12.12,15.30
2.14918,?,?,?,0.8710,?,?,1.6232,?,403.0,14.70,?,15.79,19.40
?,0.00,19.580,1,?,?,96.00,1.7494,?,?,14.70,321.02,?,17.00
3.53501,?,?,1,0.8710,6.1520,82.60,1.7455,5,403.0,14.70,?,?,15.60
?,0.00,19.580,?,0.8710,?,?,1.7364,?,?,?,88.63,?,13.10
1.22358,?,?,?,?,6.9430,97.40,?,5,?,14.70,363.43,?,41.30
1.34284,?,?,?,0.6050,?,?,1.7573,?,?,?,?,?,24.30
?,0.00,?,?,0.8710,?,100.00,1.7659,?,403.0,14.70,364.31,7.39,23.30
?,?,19.580,1,0.6050,?,?,1.7984,?,403.0,?,338.92,?,27.00
1.46336,?,19.580,?,0.6050,7.4890,?,?,?,403.0,?,?,?,50.00
?,?,19.580,1,0.6050,?,98.20,?,?,?,?,389.61,?,50.00
?,0.00,19.580,?,?,?,93.90,?,5,403.0,14.70,?,?,50.00
2.24236,?,?,?,0.6050,5.8540,?,2.4220,?,403.0,?,?,11.64,22.70
2.92400,?,?,?,?,6.1010,93.00,2.2834,?,403.0,?,?,?,25.00
2.01019,?,?,0,0.6050,7.9290,?,?,5,?,?,?,3.70,50.00
1.80028,0.00,?,0,?,5.8770,?,?,?,403.0,?,227.61,?,23.80
?,?,?,0,0.6050,6.3190,96.10,?,?,403.0,14.70,?,?,23.80
2.44953,0.00,19.580,?,?,?,95.20,2.2625,?,403.0,?,?,?,22.30
1.20742,?,19.580,0,0.6050,5.8750,94.60,?,5,403.0,14.70,?,?,17.40
?,?,?,?,?,?,?,?,5,403.0,14.70,?,?,19.10
0.13914,?,4.050,0,?,5.5720,88.50,2.5961,?,296.0,?,?,14.69,23.10
?,0.00,?,0,0.5100,6.4160,?,?,?,296.0,16.60,395.50,9.04,23.60
0.08447,0.00,?,?,?,5.8590,?,2.7019,5,296.0,16.60,393.23,?,22.60
?,?,?,?,?,6.5460,33.10,?,?,?,16.60,?,?,29.40
?,0.00,?,0,?,?,?,?,5,296.0,?,393.23,10.11,23.20
0.05425,?,4.050,0,?,?,73.40,3.3175,?,?,?,395.60,6.29,24.60
?,0.00,?,0,?,?,74.40,?,?,296.0,16.60,?,?,29.90
?,0.00,?,0,0.4880,6.9800,?,?,3,193.0,?,396.90,5.04,37.20
?,?,?,0,0.4880,7.7650,?,?,?,193.0,17.80,395.56,?,39.80
?,?,2.460,?,?,6.1440,62.20,?,3,?,17.80,396.90,9.45,36.20
0.09103,?,2.460,?,?,?,?,?,3,?,?,?,4.82,37.90
?,0.00,2.460,?,?,?,95.60,?,3,?,?,?,?,32.50
?,0.00,?,?,?,?,89.80,?,3,?,?,391.00,13.98,26.40
0.06047,?,?,0,?,?,?,?,?,193.0,17.80,?,?,29.60
0.05602,?,2.460,0,0.4880,7.8310,?,3.1992,?,?,?,?,4.45,50.00
0.07875,?,3.440,0,?,?,41.10,?,?,398.0,?,?,6.68,32.00
?,?,3.440,0,?,6.5560,?,4.5667,?,?,?,?,4.56,29.80
?,45.00,3.440,0,?,?,?,?,5,398.0,?,?,5.39,34.90
?,45.00,3.440,0,0.4370,?,?,6.4798,?,?,15.20,?,5.10,37.00
0.06911,45.00,?,0,?,?,?,6.4798,5,?,?,389.71,4.69,30.50
?,45.00,3.440,0,?,7.1780,?,6.4798,?,398.0,15.20,?,2.87,36.40
?,?,2.930,?,0.4010,?,?,?,?,265.0,?,393.37,?,31.10
0.01439,?,2.930,0,0.4010,6.6040,18.80,6.2196,?,?,?,376.70,?,29.10
0.01381,80.00,0.460,0,?,7.8750,?,5.6484,4,?,?,?,2.97,50.00
?,80.00,1.520,0,?,7.2870,?,?,?,?,12.60,396.90,4.08,33.30
?,?,1.520,0,0.4040,7.1070,36.60,7.3090,?,329.0,12.60,354.31,?,30.30
0.03768,?,1.520,?,0.4040,?,?,?,2,?,?,?,?,34.60
?,?,?,0,0.4030,6.9750,?,7.6534,?,?,17.00,396.90,?,34.90
0.01778,95.00,?,0,?,7.1350,13.90,?,?,?,?,?,?,32.90
0.03445,?,?,0,0.4150,6.1620,38.40,?,?,?,?,?,7.43,24.10
0.02177,82.50,2.030,?,?,?,?,?,2,348.0,14.70,?,?,42.30
?,?,?,0,?,7.8530,?,?,4,?,14.70,?,?,48.50
0.02009,?,?,0,?,8.0340,31.90,?,?,224.0,14.70,?,2.88,50.00
0.13642,?,10.590,?,?,?,?,3.9454,4,?,?,?,?,22.60
0.22969,?,?,?,0.4890,6.3260,52.50,?,?,?,?,?,10.97,24.40
0.25199,?,10.590,0,0.4890,5.7830,72.70,4.3549,?,?,18.60,389.43,?,22.50
?,0.00,10.590,1,?,6.0640,59.10,?,4,?,?,381.32,14.66,24.40
0.43571,0.00,?,1,0.4890,5.3440,?,?,4,277.0,?,?,?,20.00
?,?,10.590,1,?,?,?,?,4,?,?,393.25,17.27,21.70
?,?,10.590,?,?,?,88.60,3.6650,?,277.0,?,?,?,19.30
?,?,?,?,0.4890,5.8070,?,3.6526,?,?,?,?,?,22.40
?,0.00,?,?,?,?,?,3.9454,?,277.0,18.60,?,?,28.10
?,?,10.590,?,?,5.4120,?,?,4,?,?,348.93,?,23.70
?,?,?,?,0.4890,6.1820,?,3.9454,?,?,18.60,393.63,?,25.00
0.04560,?,?,?,0.5500,?,56.00,?,5,276.0,16.40,?,13.51,23.30
?,0.00,?,?,?,6.6420,85.10,?,5,?,?,392.78,?,28.70
0.11069,0.00,13.890,?,?,5.9510,?,2.8893,?,?,?,?,?,21.50
0.11425,0.00,?,?,?,?,?,3.3633,?,276.0,16.40,?,10.50,23.00
?,0.00,6.200,1,0.5070,6.9510,88.50,?,?,307.0,?,391.70,?,26.70
?,0.00,?,1,?,?,?,?,?,?,?,?,21.46,21.70
0.62356,0.00,6.200,?,0.5070,?,?,?,8,?,?,?,?,27.50
0.61470,?,?,?,0.5070,?,?,3.2721,?,307.0,17.40,396.90,7.60,30.10
?,?,6.200,0,?,8.2660,78.30,?,8,?,?,?,?,44.80
0.52693,0.00,6.200,0,?,8.7250,?,2.8944,?,?,17.40,382.00,?,50.00
?,?,?,0,0.5040,?,?,3.2157,8,?,?,387.38,3.13,37.60
0.41238,?,6.200,?,?,7.1630,79.90,?,8,?,17.40,?,?,31.60
0.29819,?,6.200,0,0.5040,7.6860,?,3.3751,8,?,?,?,3.92,46.70
?,0.00,6.200,0,0.5040,?,21.40,3.3751,?,307.0,?,380.34,?,31.50
?,0.00,6.200,0,?,?,68.10,?,8,307.0,?,?,11.65,24.30
0.46296,?,?,?,0.5040,7.4120,?,?,?,?,?,376.14,5.25,31.70
?,?,6.200,?,0.5070,8.3370,73.30,?,8,307.0,?,385.91,2.47,41.70
?,?,6.200,0,?,?,70.40,3.6519,?,?,?,378.95,3.95,48.30
0.44791,0.00,6.200,?,0.5070,?,66.50,3.6519,?,307.0,17.40,360.20,8.05,29.00
0.33045,0.00,6.200,?,?,?,?,?,?,307.0,?,?,10.88,24.00
0.52058,0.00,6.200,1,0.5070,6.6310,76.50,?,8,307.0,?,388.45,9.54,25.10
?,?,?,0,?,7.3580,71.60,?,?,307.0,17.40,390.07,4.73,31.50
?,?,?,?,0.4280,?,?,6.1899,6,?,?,379.41,6.36,23.70
?,30.00,4.930,0,?,6.6060,42.20,?,?,?,?,?,7.37,23.30
?,30.00,?,0,?,?,54.30,?,6,?,16.60,?,11.38,22.00
?,?,?,0,0.4280,?,65.10,?,6,300.0,16.60,?,?,20.10
0.10290,?,?,0,0.4280,6.3580,?,7.0355,6,?,?,?,11.22,22.20
?,?,4.930,?,?,6.3930,?,?,?,300.0,?,374.71,5.19,23.70
?,22.00,?,?,?,?,76.50,?,?,330.0,?,?,12.50,17.60
0.19133,22.00,5.860,?,0.4310,?,70.20,?,?,?,?,389.13,18.46,18.50
0.33983,?,?,0,?,6.1080,?,8.0555,7,?,?,390.18,?,24.30
0.19657,?,5.860,0,?,?,?,8.0555,7,330.0,19.10,?,10.15,20.50
0.16439,22.00,?,?,?,?,?,7.8265,7,?,19.10,374.71,?,24.50
?,?,5.860,?,0.4310,6.7180,17.50,?,?,330.0,19.10,?,6.56,26.20
0.14030,?,5.860,?,?,?,?,7.3967,7,?,19.10,?,?,24.40
?,?,?,0,0.4310,6.4380,8.90,?,7,330.0,?,?,3.59,24.80
?,?,?,?,0.4310,?,?,?,7,?,?,?,3.53,29.60
?,22.00,?,?,?,?,8.40,8.9067,?,?,19.10,?,?,42.80
0.04819,80.00,3.640,?,0.3920,?,32.00,?,?,315.0,16.40,?,?,21.90
?,?,3.640,?,?,?,19.10,9.2203,1,315.0,16.40,?,9.25,20.90
0.01538,90.00,?,?,?,?,?,6.3361,?,?,15.90,?,?,44.00
?,20.00,?,?,?,?,86.90,1.8010,5,?,?,?,5.12,50.00
?,20.00,?,?,?,7.3330,?,?,5,?,13.00,383.29,?,36.00
?,?,3.970,0,?,?,?,2.0107,?,264.0,13.00,391.93,6.90,30.10
?,?,3.970,0,?,7.2030,81.80,?,?,?,?,392.80,9.59,33.80
0.53412,?,?,?,?,7.5200,?,2.1398,5,264.0,13.00,388.37,7.26,43.10
0.52014,?,?,0,?,8.3980,?,2.2885,?,?,?,?,5.91,48.80
?,?,3.970,0,?,?,94.50,2.0788,?,?,13.00,393.42,?,31.00
?,?,3.970,0,0.6470,7.2060,?,?,?,264.0,13.00,?,?,36.50
0.76162,?,?,?,?,?,?,?,5,?,?,?,10.45,22.80
0.78570,20.00,3.970,?,?,7.0140,?,2.1329,5,?,?,384.07,14.79,30.70
?,20.00,3.970,0,?,8.2970,?,2.4216,?,264.0,13.00,?,?,50.00
0.54050,?,?,0,?,?,52.60,2.8720,?,264.0,?,?,?,43.50
?,20.00,?,?,0.4640,?,61.50,3.9175,3,223.0,18.60,?,?,20.70
0.29916,?,?,0,?,?,?,4.4290,3,?,18.60,?,13.00,21.10
?,20.00,?,0,0.4640,6.2400,?,4.4290,?,223.0,?,?,?,25.20
?,?,6.960,0,?,6.5380,58.70,3.9175,?,?,?,?,7.73,24.40
?,?,6.960,?,?,?,51.80,?,3,223.0,18.60,?,?,35.20
?,40.00,6.410,1,0.4470,?,32.90,?,4,254.0,?,396.90,?,32.40
?,40.00,6.410,0,0.4470,6.8540,42.80,?,?,?,?,?,?,32.00
?,?,?,?,0.4470,?,?,?,4,?,?,389.25,6.05,33.20
0.06127,40.00,6.410,?,?,?,27.60,?,?,254.0,17.60,?,?,33.10
?,?,?,0,0.4470,?,32.10,?,?,254.0,?,396.90,?,29.10
0.21038,20.00,3.330,?,0.4429,?,32.20,4.1007,?,?,14.90,?,4.85,35.10
?,20.00,3.330,?,?,7.8200,?,?,5,216.0,14.90,?,?,45.40
0.03705,20.00,?,?,?,?,37.20,?,?,?,14.90,?,?,35.40
?,?,3.330,1,0.4429,?,?,5.2119,5,216.0,?,377.07,?,46.00
0.01501,?,1.210,1,0.4010,?,?,5.8850,?,198.0,13.60,395.52,3.16,50.00
?,90.00,2.970,0,?,7.0880,?,?,?,285.0,?,?,7.85,32.20
?,55.00,?,0,0.3890,?,?,7.3073,?,?,15.30,394.72,?,22.00
?,?,?,?,?,6.2300,31.50,?,1,241.0,?,341.60,12.93,20.10
?,?,?,0,0.4050,6.2090,?,7.3172,?,293.0,?,?,7.14,23.20
?,52.50,?,0,?,6.3150,?,7.3172,6,?,?,396.90,?,22.30
?,52.50,?,0,?,?,?,?,6,?,?,371.72,?,24.80
0.03502,80.00,4.950,?,?,6.8610,?,?,4,245.0,?,396.90,?,28.50
?,?,?,?,0.4110,7.1480,?,5.1167,4,245.0,19.20,?,?,37.30
?,?,4.950,0,?,?,23.40,5.1167,?,?,?,?,?,27.90
?,?,13.920,?,0.4370,6.1270,?,5.5027,?,?,16.00,396.90,8.58,23.90
?,0.00,13.920,?,0.4370,6.0090,?,5.5027,4,?,?,?,10.40,21.70
?,0.00,13.920,?,0.4370,6.6780,31.10,?,4,?,?,?,6.27,28.60
?,0.00,13.920,0,0.4370,?,51.00,?,?,?,16.00,?,?,27.10
?,?,?,0,?,5.7900,58.00,?,?,289.0,?,396.90,?,20.30
?,70.00,2.240,0,?,?,20.10,7.8278,?,358.0,14.80,?,4.97,22.50
?,70.00,?,?,?,7.0410,10.00,7.8278,5,?,?,?,4.74,29.00
0.04417,?,2.240,?,0.4000,?,?,7.8278,5,?,?,390.86,6.07,24.80
0.03537,34.00,?,0,?,?,?,?,7,329.0,?,395.75,?,22.00
0.09266,34.00,?,?,0.4330,?,18.40,?,?,?,16.10,?,8.67,26.40
0.10000,34.00,?,0,?,?,?,5.4917,?,329.0,?,?,?,33.10
?,?,?,?,?,?,41.10,?,?,?,?,393.68,?,36.10
0.05479,?,?,?,0.4720,?,58.10,?,7,222.0,18.40,393.36,8.93,28.40
0.07503,33.00,?,?,0.4720,?,71.90,?,7,222.0,18.40,396.90,?,33.40
?,?,2.180,0,0.4720,6.8490,70.30,3.1827,7,?,18.40,?,7.53,28.20
0.49298,0.00,?,?,?,?,82.50,3.3175,4,304.0,?,396.90,4.54,22.80
?,?,9.900,?,0.5440,5.9720,?,3.1025,?,304.0,?,396.24,9.97,20.30
2.63548,?,9.900,?,0.5440,?,?,?,4,?,18.40,?,12.64,16.10
?,0.00,9.900,?,?,6.1220,?,?,4,?,18.40,?,5.98,22.10
?,?,9.900,?,?,?,?,?,4,304.0,18.40,396.30,11.72,19.40
0.26938,0.00,?,0,0.5440,6.2660,?,3.2628,?,304.0,18.40,393.39,7.90,21.60
?,?,?,0,?,6.5670,?,?,4,?,?,?,?,23.80
0.25356,0.00,?,?,?,?,77.70,?,4,304.0,?,396.42,11.50,16.20
?,?,9.900,?,?,?,83.20,?,?,?,18.40,390.70,18.33,17.80
?,?,9.900,0,?,5.7820,?,4.0317,?,304.0,?,?,?,19.80
?,?,9.900,?,?,?,67.20,3.5325,?,?,18.40,?,?,23.10
?,?,9.900,?,?,6.1130,58.80,?,4,?,18.40,396.23,12.73,21.00
?,0.00,?,?,0.4930,6.4260,?,?,?,287.0,19.60,396.90,?,23.80
0.18159,?,7.380,0,0.4930,?,?,?,5,287.0,?,?,?,23.10
?,0.00,?,?,?,6.0410,?,4.7211,?,?,?,?,?,20.40
0.28392,?,7.380,?,?,5.7080,?,?,5,?,?,391.13,?,18.50
?,?,?,0,?,?,?,4.7211,5,?,?,?,?,25.00
0.19186,0.00,?,?,0.4930,6.4310,14.70,?,5,?,19.60,?,?,24.60
?,0.00,?,0,?,6.3120,28.90,5.4159,5,?,?,?,6.15,23.00
0.24103,0.00,?,?,?,6.0830,43.70,?,?,?,?,396.90,?,22.20
?,?,3.240,?,?,5.8680,25.80,?,?,?,16.90,382.44,?,19.30
0.06724,0.00,?,?,?,?,?,?,4,430.0,?,375.21,?,22.60
0.04544,?,?,?,?,?,32.20,?,4,?,16.90,?,?,19.80
0.05023,?,?,?,0.4379,?,?,6.6407,?,304.0,?,394.02,?,17.10
0.03466,35.00,6.060,?,?,6.0310,23.30,6.6407,?,?,16.90,?,7.83,19.40
