1.35472,0.00,?,0,0.5380,?,?,4.1750,4,307.0,?,376.73,13.04,14.50
?,0.00,8.140,?,?,5.9500,?,?,?,307.0,21.00,232.60,27.71,13.20
1.15172,0.00,?,0,0.5380,5.7010,95.00,3.7872,?,307.0,21.00,358.77,18.35,13.10
1.61282,?,8.140,0,?,?,96.90,?,4,307.0,?,248.31,20.34,13.50
0.06417,0.00,5.960,0,0.4990,5.9330,68.20,?,?,279.0,19.20,396.90,9.68,18.90
0.09744,?,5.960,0,0.4990,?,61.40,3.3779,?,?,?,377.56,11.41,20.00
0.08014,0.00,5.960,0,0.4990,5.8500,41.50,3.9342,5,279.0,19.20,?,?,21.00
0.17505,?,5.960,0,0.4990,?,30.20,3.8473,?,279.0,19.20,?,?,24.70
?,75.00,2.950,0,0.4280,?,21.80,?,3,252.0,?,395.63,?,30.80
0.03359,?,?,0,0.4280,7.0240,15.80,5.4011,?,252.0,18.30,?,?,34.90
0.12744,0.00,6.910,?,?,6.7700,?,?,3,233.0,17.90,385.41,?,26.60
0.14150,0.00,6.910,0,0.4480,6.1690,?,5.7209,3,233.0,17.90,383.37,?,25.30
0.15936,0.00,6.910,0,0.4480,6.2110,6.50,5.7209,3,233.0,17.90,394.46,7.44,24.70
0.12269,0.00,6.910,?,0.4480,6.0690,40.00,5.7209,?,233.0,17.90,389.39,9.55,21.20
0.17142,0.00,?,0,0.4480,5.6820,33.80,5.1004,3,233.0,17.90,?,?,19.30
0.18836,0.00,6.910,0,0.4480,?,33.30,5.1004,3,?,17.90,396.90,14.15,20.00
0.22927,?,6.910,0,0.4480,6.0300,?,5.6894,3,233.0,17.90,?,18.80,16.60
?,0.00,6.910,0,?,?,?,5.8700,3,?,17.90,?,?,14.40
?,0.00,?,0,?,5.6020,62.00,6.0877,3,?,?,?,16.20,19.40
?,21.00,5.640,0,?,5.9630,45.70,6.8147,4,243.0,16.80,395.56,13.45,19.70
0.04337,?,5.640,0,0.4390,6.1150,63.00,6.8147,4,243.0,16.80,393.97,9.43,20.50
0.05360,21.00,?,?,0.4390,?,21.10,6.8147,?,243.0,16.80,396.90,?,25.00
0.04981,21.00,5.640,?,0.4390,5.9980,21.40,6.8147,4,243.0,16.80,?,8.43,23.40
0.01360,75.00,4.000,0,0.4100,5.8880,47.60,7.3197,3,469.0,?,396.90,14.80,18.90
0.01311,90.00,1.220,0,0.4030,7.2490,21.90,8.6966,5,226.0,17.90,395.93,?,35.40
0.02055,85.00,?,0,?,6.3830,?,9.1876,2,313.0,17.30,?,5.77,24.70
0.01432,100.00,?,0,0.4110,6.8160,40.50,8.3248,5,?,15.10,392.90,3.95,31.60
0.15445,25.00,5.130,0,0.4530,6.1450,29.20,7.8148,8,284.0,19.70,?,?,23.30
0.10328,?,5.130,0,0.4530,?,47.20,6.9320,8,?,19.70,396.90,9.22,19.60
0.14932,?,5.130,0,0.4530,?,?,7.2254,8,284.0,?,?,13.15,18.70
0.17171,25.00,5.130,0,0.4530,5.9660,93.40,6.8185,8,284.0,19.70,378.08,?,16.00
0.11027,?,?,0,?,6.4560,67.80,7.2255,8,284.0,19.70,396.90,6.73,22.20
0.12650,25.00,?,?,?,6.7620,43.40,7.9809,8,284.0,19.70,395.58,9.50,25.00
0.01951,?,1.380,0,0.4161,?,59.50,?,?,216.0,18.60,393.24,?,33.00
?,80.00,3.370,0,0.3980,6.2900,17.80,6.6115,?,?,16.10,?,4.67,23.50
0.04379,80.00,3.370,0,0.3980,5.7870,31.10,?,4,337.0,16.10,396.90,10.24,19.40
0.05789,12.50,6.070,0,0.4090,?,21.40,6.4980,4,345.0,18.90,?,8.10,22.00
0.13554,?,6.070,0,0.4090,5.5940,?,6.4980,4,?,18.90,396.90,?,17.40
?,12.50,6.070,?,0.4090,5.8850,33.00,6.4980,4,?,18.90,396.90,8.79,20.90
0.08826,0.00,?,0,?,6.4170,6.60,?,4,?,19.20,383.73,6.72,24.20
0.15876,?,10.810,?,0.4130,?,?,5.2873,?,305.0,19.20,376.94,?,21.70
?,0.00,10.810,0,0.4130,6.0650,7.80,5.2873,4,305.0,19.20,?,?,22.80
0.19539,0.00,?,0,0.4130,?,6.20,5.2873,4,305.0,19.20,377.17,7.54,23.40
0.07896,0.00,12.830,0,0.4370,6.2730,6.00,4.2515,5,398.0,18.70,394.92,6.78,24.10
0.09512,0.00,12.830,?,0.4370,6.2860,45.00,4.5026,5,398.0,18.70,383.23,8.94,21.40
0.10153,0.00,12.830,0,0.4370,6.2790,74.50,4.0522,5,398.0,18.70,373.66,11.97,20.00
0.08707,?,?,0,0.4370,?,45.80,4.0905,5,?,18.70,?,10.27,20.80
0.05646,0.00,12.830,0,?,6.2320,?,5.0141,5,398.0,18.70,386.40,12.34,21.20
0.08387,0.00,12.830,0,0.4370,5.8740,36.60,4.5026,?,398.0,18.70,396.06,9.10,20.30
0.04113,25.00,4.860,0,0.4260,6.7270,33.50,5.4007,4,281.0,19.00,?,5.29,28.00
0.04462,25.00,?,?,0.4260,6.6190,70.40,5.4007,?,281.0,?,395.63,?,23.90
0.03659,25.00,4.860,0,0.4260,6.3020,32.20,5.4007,4,?,19.00,396.90,6.72,24.80
0.03551,25.00,?,0,0.4260,6.1670,46.70,5.4007,4,281.0,?,390.64,?,22.90
0.05059,?,4.490,0,?,6.3890,48.00,4.7794,3,247.0,?,396.90,?,23.90
?,0.00,4.490,0,?,?,56.10,4.4377,3,?,18.50,392.30,6.53,26.60
0.05188,?,4.490,?,0.4490,6.0150,?,4.4272,?,?,18.50,?,12.86,22.50
0.07151,0.00,4.490,0,?,6.1210,56.80,?,3,?,18.50,395.15,8.44,22.20
0.05660,0.00,3.410,0,0.4890,7.0070,86.30,3.4217,?,270.0,?,396.90,?,23.60
?,0.00,?,?,0.4890,7.0790,?,3.4145,2,?,?,396.06,5.70,28.70
0.04684,0.00,3.410,0,?,6.4170,66.10,3.0923,2,270.0,?,392.18,8.81,22.60
0.03932,0.00,3.410,0,?,6.4050,73.90,3.0921,2,?,17.80,393.55,8.20,22.00
0.04203,28.00,?,0,0.4640,6.4420,?,?,4,270.0,18.20,395.01,8.16,22.90
0.02875,28.00,15.040,0,?,6.2110,?,3.6659,4,270.0,18.20,396.33,6.21,25.00
0.04294,28.00,?,0,0.4640,?,?,3.6150,4,270.0,18.20,396.90,10.59,20.60
0.12204,0.00,2.890,0,0.4450,6.6250,57.80,3.4952,2,276.0,18.00,?,6.65,28.40
0.11504,0.00,2.890,0,0.4450,6.1630,?,?,2,276.0,18.00,?,?,21.40
0.12083,?,2.890,0,0.4450,8.0690,76.00,3.4952,?,276.0,?,396.90,4.21,38.70
0.08187,0.00,2.890,0,0.4450,?,36.90,3.4952,?,?,?,393.53,3.57,43.80
0.06860,0.00,2.890,0,0.4450,7.4160,62.50,3.4952,?,276.0,18.00,396.90,?,33.20
?,0.00,8.560,?,0.5200,6.7270,79.90,2.7778,5,?,20.90,394.76,?,27.50
0.11432,?,?,?,0.5200,6.7810,71.30,?,5,384.0,20.90,?,7.67,26.50
?,0.00,8.560,?,0.5200,6.4050,85.40,2.7147,5,384.0,20.90,70.80,10.63,18.60
?,0.00,8.560,?,0.5200,6.1370,87.40,2.7147,5,?,20.90,?,13.44,19.30
?,0.00,?,0,0.5200,6.1670,?,2.4210,5,384.0,20.90,392.69,12.33,20.10
0.13262,0.00,8.560,0,0.5200,5.8510,96.70,2.1069,?,384.0,20.90,394.05,16.47,19.50
0.17120,0.00,8.560,?,?,5.8360,91.90,2.2110,5,384.0,?,395.67,18.66,19.50
?,0.00,8.560,0,0.5200,6.1270,85.20,2.1224,5,384.0,?,387.69,14.09,20.40
?,?,8.560,0,0.5200,6.4740,97.10,2.4329,?,?,20.90,395.24,12.27,19.80
0.26363,0.00,8.560,0,?,6.2290,?,2.5451,5,384.0,?,391.23,15.55,19.40
0.10793,0.00,8.560,0,0.5200,?,?,2.7778,5,384.0,20.90,393.49,13.00,21.70
?,0.00,?,0,0.5470,6.7150,81.60,?,6,432.0,17.80,395.59,10.16,22.80
0.12329,0.00,?,?,0.5470,5.9130,?,2.3534,6,432.0,17.80,394.95,16.21,18.80
0.22212,0.00,10.010,0,0.5470,6.0920,?,2.5480,6,432.0,?,396.90,?,18.70
0.14231,0.00,?,0,0.5470,6.2540,84.20,2.2565,6,432.0,17.80,388.74,10.45,18.50
0.17134,0.00,?,?,?,?,?,2.4631,?,432.0,17.80,344.91,?,18.30
0.13158,0.00,?,0,0.5470,6.1760,72.50,2.7301,6,432.0,17.80,393.30,12.04,21.20
?,0.00,?,0,0.5470,6.0210,82.60,2.7474,6,432.0,?,394.51,?,19.20
0.13058,0.00,?,0,0.5470,5.8720,73.10,2.4775,6,432.0,17.80,?,15.37,20.40
0.14476,0.00,?,0,0.5470,?,65.20,?,6,432.0,17.80,391.50,13.61,19.30
?,0.00,25.650,0,0.5810,5.8700,69.70,2.2577,2,?,19.10,?,14.37,22.00
0.07165,0.00,25.650,0,0.5810,?,?,2.1974,?,?,19.10,377.67,?,20.30
?,0.00,25.650,0,0.5810,5.9610,?,2.0869,?,188.0,?,378.09,17.93,20.50
0.15038,0.00,25.650,0,?,5.8560,97.00,1.9444,2,188.0,19.10,370.31,25.41,17.30
0.09849,?,25.650,0,0.5810,5.8790,95.80,?,2,188.0,19.10,379.38,?,18.80
0.16902,0.00,25.650,0,0.5810,5.9860,88.40,1.9929,2,?,19.10,385.02,14.81,21.40
0.38735,0.00,25.650,0,0.5810,5.6130,95.60,?,2,188.0,19.10,359.29,27.26,15.70
?,?,?,0,?,?,?,1.7883,4,437.0,21.20,392.11,17.19,16.20
0.32543,0.00,21.890,0,0.6240,6.4310,98.80,?,4,437.0,21.20,396.90,15.39,18.00
0.88125,0.00,?,0,0.6240,5.6370,94.70,1.9799,?,437.0,21.20,396.90,18.34,14.30
0.34006,?,21.890,0,0.6240,6.4580,98.90,2.1185,4,437.0,21.20,?,12.60,19.20
1.19294,?,21.890,?,?,6.3260,97.70,2.2710,4,437.0,21.20,396.90,12.26,19.60
0.59005,0.00,21.890,0,0.6240,6.3720,97.90,2.3274,4,437.0,21.20,385.76,11.12,23.00
0.32982,0.00,21.890,0,0.6240,5.8220,95.40,2.4699,?,437.0,?,388.69,15.03,18.40
0.97617,0.00,?,0,0.6240,5.7570,98.40,?,4,437.0,21.20,262.76,17.31,15.60
0.55778,0.00,?,?,0.6240,6.3350,98.20,2.1107,?,?,21.20,?,16.96,18.10
0.32264,?,21.890,?,0.6240,5.9420,93.50,1.9669,4,437.0,21.20,378.25,16.90,17.40
0.35233,0.00,21.890,0,?,6.4540,98.40,1.8498,4,437.0,?,394.08,14.59,17.10
0.24980,?,21.890,?,0.6240,?,98.20,1.6686,4,437.0,?,392.04,21.32,13.30
0.54452,0.00,?,?,?,6.1510,97.90,1.6687,4,?,21.20,396.90,18.46,17.80
0.29090,?,21.890,0,0.6240,6.1740,93.60,1.6119,4,437.0,21.20,388.08,24.16,14.00
1.62864,0.00,21.890,0,0.6240,?,100.00,1.4394,4,437.0,21.20,396.90,34.41,14.40
3.32105,0.00,19.580,1,?,5.4030,100.00,1.3216,?,403.0,14.70,?,?,13.40
4.09740,0.00,19.580,?,0.8710,5.4680,100.00,1.4118,?,?,14.70,?,26.42,15.60
2.77974,0.00,19.580,0,0.8710,4.9030,97.80,1.3459,5,?,14.70,396.90,29.29,11.80
?,0.00,19.580,0,0.8710,6.1300,100.00,1.4191,5,403.0,14.70,172.91,27.80,13.80
2.15505,?,19.580,0,0.8710,5.6280,?,?,5,403.0,?,169.27,16.65,15.60
2.36862,0.00,19.580,0,0.8710,4.9260,95.70,1.4608,?,?,14.70,391.71,29.53,14.60
2.33099,0.00,?,0,0.8710,5.1860,93.80,1.5296,5,?,?,356.99,28.32,17.80
2.73397,0.00,19.580,0,0.8710,?,94.90,1.5257,5,403.0,14.70,351.85,21.45,15.40
1.65660,0.00,19.580,0,0.8710,6.1220,97.30,1.6180,?,403.0,14.70,372.80,14.10,21.50
?,0.00,?,0,0.8710,5.4040,100.00,1.5916,5,403.0,14.70,341.60,13.28,19.60
1.12658,?,?,?,0.8710,5.0120,?,1.6102,5,403.0,14.70,343.28,12.12,15.30
?,0.00,19.580,0,0.8710,5.7090,?,1.6232,5,403.0,14.70,?,15.79,19.40
1.41385,0.00,19.580,1,?,6.1290,96.00,1.7494,?,403.0,14.70,321.02,15.12,17.00
3.53501,0.00,19.580,1,?,6.1520,82.60,1.7455,5,403.0,14.70,88.01,15.02,15.60
2.44668,0.00,?,?,0.8710,5.2720,94.00,?,?,403.0,14.70,88.63,16.14,13.10
?,0.00,19.580,0,0.6050,6.9430,97.40,1.8773,5,403.0,14.70,363.43,4.59,41.30
1.34284,0.00,19.580,0,0.6050,6.0660,100.00,?,5,?,14.70,?,6.43,24.30
1.42502,?,19.580,0,0.8710,6.5100,100.00,1.7659,5,403.0,14.70,364.31,7.39,23.30
1.27346,0.00,19.580,?,0.6050,6.2500,92.60,1.7984,5,?,14.70,338.92,?,27.00
1.46336,0.00,19.580,0,?,7.4890,?,1.9709,5,403.0,?,374.43,1.73,50.00
1.83377,0.00,19.580,1,?,?,?,2.0407,5,403.0,14.70,?,1.92,50.00
1.51902,0.00,?,1,0.6050,8.3750,?,2.1620,5,403.0,14.70,388.45,3.32,50.00
2.24236,?,?,0,0.6050,?,?,2.4220,5,403.0,14.70,?,11.64,22.70
2.92400,0.00,19.580,0,?,6.1010,93.00,2.2834,?,403.0,14.70,240.16,9.81,25.00
2.01019,0.00,19.580,?,?,?,96.20,2.0459,?,403.0,14.70,369.30,?,50.00
1.80028,?,19.580,0,?,5.8770,?,?,5,?,14.70,227.61,?,23.80
2.30040,0.00,19.580,0,0.6050,6.3190,96.10,2.1000,?,403.0,14.70,?,?,23.80
2.44953,0.00,19.580,0,0.6050,6.4020,95.20,2.2625,5,403.0,14.70,330.04,11.32,22.30
1.20742,0.00,19.580,?,0.6050,5.8750,94.60,?,5,403.0,14.70,?,14.43,17.40
2.31390,?,19.580,?,0.6050,5.8800,97.30,2.3887,5,403.0,?,348.13,12.03,19.10
0.13914,0.00,4.050,0,0.5100,5.5720,88.50,2.5961,5,296.0,16.60,396.90,14.69,23.10
0.09178,0.00,4.050,0,0.5100,6.4160,?,2.6463,5,296.0,?,395.50,9.04,23.60
0.08447,0.00,4.050,0,0.5100,5.8590,?,2.7019,5,296.0,?,393.23,9.64,22.60
?,0.00,4.050,0,0.5100,?,33.10,?,?,296.0,16.60,390.96,5.33,29.40
?,0.00,?,0,0.5100,6.0200,?,3.5549,5,296.0,?,393.23,?,23.20
0.05425,?,4.050,0,0.5100,6.3150,73.40,3.3175,5,296.0,16.60,395.60,6.29,24.60
?,0.00,4.050,0,0.5100,?,74.40,2.9153,5,296.0,16.60,391.27,6.92,29.90
0.05780,0.00,2.460,0,0.4880,6.9800,58.40,2.8290,?,193.0,17.80,396.90,5.04,37.20
0.06588,0.00,2.460,0,0.4880,7.7650,83.30,2.7410,3,193.0,?,395.56,7.56,39.80
0.06888,0.00,2.460,0,0.4880,?,?,2.5979,3,193.0,?,?,9.45,36.20
0.09103,0.00,2.460,0,0.4880,7.1550,92.20,2.7006,3,193.0,17.80,394.12,4.82,37.90
0.10008,?,2.460,0,0.4880,6.5630,95.60,2.8470,3,193.0,17.80,396.90,5.68,32.50
0.08308,0.00,2.460,0,0.4880,?,89.80,2.9879,?,193.0,17.80,391.00,?,26.40
0.06047,0.00,2.460,?,0.4880,6.1530,68.80,3.2797,3,?,17.80,387.11,13.15,29.60
0.05602,0.00,2.460,0,0.4880,?,53.60,3.1992,3,193.0,17.80,?,4.45,50.00
?,45.00,?,0,0.4370,6.7820,41.10,?,?,398.0,15.20,?,6.68,32.00
0.12579,?,3.440,0,0.4370,6.5560,29.10,4.5667,5,398.0,?,?,?,29.80
?,45.00,?,0,0.4370,7.1850,38.90,?,5,398.0,15.20,396.90,5.39,34.90
0.09068,?,3.440,0,?,?,?,6.4798,?,?,15.20,377.68,5.10,37.00
0.06911,45.00,3.440,0,0.4370,6.7390,30.80,6.4798,5,398.0,15.20,389.71,4.69,30.50
0.08664,45.00,3.440,0,0.4370,7.1780,26.30,6.4798,?,398.0,15.20,390.49,2.87,36.40
0.02187,60.00,2.930,?,0.4010,6.8000,9.90,?,1,?,15.60,393.37,?,31.10
0.01439,60.00,2.930,0,0.4010,?,18.80,6.2196,?,265.0,?,376.70,4.38,29.10
0.01381,80.00,0.460,0,0.4220,7.8750,32.00,?,4,255.0,14.40,?,?,50.00
0.04011,80.00,1.520,0,0.4040,7.2870,34.10,7.3090,?,329.0,?,396.90,4.08,33.30
0.04666,?,?,?,0.4040,7.1070,36.60,7.3090,2,?,12.60,354.31,8.61,30.30
0.03768,80.00,1.520,0,?,?,38.30,7.3090,2,329.0,?,392.20,?,34.60
0.03150,95.00,1.470,0,0.4030,6.9750,15.30,7.6534,?,402.0,?,396.90,4.56,34.90
0.01778,95.00,1.470,0,0.4030,?,13.90,?,3,402.0,17.00,?,?,32.90
?,?,2.030,0,0.4150,6.1620,38.40,6.2700,2,348.0,14.70,?,7.43,24.10
0.02177,82.50,2.030,0,0.4150,7.6100,15.70,6.2700,2,348.0,14.70,395.38,?,42.30
0.03510,95.00,2.680,?,0.4161,7.8530,33.20,5.1180,4,224.0,14.70,?,?,48.50
0.02009,95.00,2.680,?,?,8.0340,31.90,5.1180,4,?,?,?,2.88,50.00
0.13642,0.00,?,0,0.4890,?,?,3.9454,?,277.0,18.60,396.90,10.87,22.60
0.22969,0.00,10.590,0,0.4890,6.3260,?,4.3549,4,?,18.60,394.87,?,24.40
0.25199,?,10.590,0,0.4890,5.7830,72.70,4.3549,?,?,?,389.43,?,22.50
?,0.00,10.590,1,0.4890,6.0640,59.10,4.2392,4,277.0,18.60,?,14.66,24.40
?,0.00,10.590,1,0.4890,5.3440,100.00,3.8750,4,277.0,18.60,396.90,?,20.00
?,0.00,10.590,1,0.4890,5.9600,92.10,3.8771,4,277.0,18.60,?,17.27,21.70
?,?,10.590,1,?,5.4040,88.60,3.6650,?,277.0,?,395.24,23.98,19.30
0.21719,?,10.590,1,0.4890,?,53.80,3.6526,?,277.0,18.60,390.94,16.03,22.40
0.14052,0.00,10.590,0,0.4890,6.3750,32.30,3.9454,4,277.0,18.60,385.81,?,28.10
0.28955,0.00,10.590,0,0.4890,?,?,3.5875,4,277.0,18.60,348.93,29.55,23.70
?,0.00,10.590,0,0.4890,6.1820,42.40,3.9454,?,277.0,?,393.63,9.47,25.00
0.04560,0.00,?,1,?,?,56.00,3.1121,5,276.0,?,392.80,13.51,23.30
0.07013,0.00,13.890,?,0.5500,?,?,3.4211,5,276.0,16.40,?,9.69,28.70
0.11069,0.00,13.890,1,?,5.9510,93.80,2.8893,5,276.0,16.40,396.90,?,21.50
0.11425,0.00,13.890,?,0.5500,6.3730,?,3.3633,5,276.0,16.40,?,10.50,23.00
0.35809,?,6.200,1,?,6.9510,?,2.8617,8,307.0,17.40,391.70,9.71,26.70
0.40771,?,?,1,0.5070,6.1640,91.30,3.0480,?,?,17.40,395.24,21.46,21.70
?,0.00,?,?,?,?,?,3.2721,8,307.0,17.40,390.39,?,27.50
0.61470,0.00,6.200,0,0.5070,6.6180,80.80,?,8,307.0,?,396.90,7.60,30.10
0.31533,0.00,6.200,0,?,?,78.30,2.8944,8,307.0,?,385.05,4.14,44.80
?,0.00,6.200,0,0.5040,8.7250,?,2.8944,8,307.0,17.40,382.00,?,50.00
0.38214,0.00,?,0,?,8.0400,86.50,3.2157,8,307.0,17.40,387.38,3.13,37.60
?,0.00,6.200,0,0.5040,7.1630,?,3.2157,?,307.0,17.40,372.08,6.36,31.60
0.29819,?,6.200,0,0.5040,7.6860,?,3.3751,8,?,?,377.51,3.92,46.70
0.44178,0.00,6.200,0,0.5040,6.5520,21.40,3.3751,8,307.0,17.40,380.34,3.76,31.50
0.53700,?,6.200,0,?,?,68.10,3.6715,8,307.0,17.40,378.35,11.65,24.30
0.46296,0.00,6.200,0,0.5040,7.4120,?,3.6715,8,307.0,17.40,376.14,5.25,31.70
?,0.00,6.200,0,?,8.3370,73.30,3.8384,8,307.0,?,385.91,?,41.70
0.33147,0.00,6.200,0,0.5070,8.2470,70.40,3.6519,8,307.0,17.40,378.95,?,48.30
0.44791,0.00,6.200,1,0.5070,?,66.50,3.6519,8,307.0,17.40,360.20,?,29.00
0.33045,0.00,6.200,0,0.5070,6.0860,61.50,3.6519,?,307.0,17.40,376.75,10.88,24.00
?,0.00,6.200,1,0.5070,?,76.50,4.1480,?,307.0,?,388.45,9.54,25.10
0.51183,0.00,6.200,0,0.5070,7.3580,71.60,?,8,?,17.40,390.07,4.73,31.50
0.08244,?,4.930,0,0.4280,?,18.50,6.1899,6,300.0,?,379.41,6.36,23.70
0.09252,?,4.930,0,0.4280,6.6060,42.20,?,?,300.0,16.60,383.78,7.37,23.30
0.11329,30.00,4.930,0,0.4280,6.8970,54.30,?,6,300.0,16.60,391.25,11.38,22.00
0.10612,?,?,0,0.4280,?,?,?,6,300.0,16.60,394.62,12.40,20.10
?,30.00,4.930,0,0.4280,6.3580,?,7.0355,6,300.0,16.60,372.75,11.22,22.20
0.12757,30.00,4.930,?,?,?,7.80,7.0355,?,300.0,16.60,374.71,?,23.70
0.20608,22.00,5.860,?,0.4310,5.5930,76.50,7.9549,?,330.0,19.10,?,12.50,17.60
0.19133,22.00,5.860,?,0.4310,5.6050,?,7.9549,7,330.0,19.10,389.13,?,18.50
0.33983,22.00,5.860,0,0.4310,6.1080,34.90,8.0555,?,?,19.10,390.18,9.16,24.30
0.19657,22.00,5.860,?,0.4310,6.2260,79.20,8.0555,7,330.0,19.10,376.14,10.15,20.50
0.16439,22.00,?,0,0.4310,6.4330,49.10,7.8265,?,330.0,19.10,374.71,9.52,24.50
?,22.00,5.860,0,0.4310,6.7180,17.50,7.8265,7,330.0,19.10,393.74,6.56,26.20
?,22.00,5.860,?,0.4310,?,13.00,7.3967,?,330.0,19.10,396.28,5.90,24.40
?,22.00,5.860,0,?,6.4380,?,7.3967,?,330.0,19.10,?,?,24.80
0.08221,22.00,5.860,0,0.4310,?,?,8.9067,7,330.0,19.10,386.09,3.53,29.60
0.36894,22.00,5.860,0,?,8.2590,8.40,?,7,330.0,?,396.90,3.54,42.80
0.04819,80.00,3.640,0,0.3920,?,32.00,9.2203,1,315.0,16.40,392.89,6.57,21.90
?,80.00,3.640,0,0.3920,5.8760,?,9.2203,1,315.0,?,395.18,9.25,20.90
0.01538,90.00,?,0,0.3940,7.4540,34.20,6.3361,3,244.0,15.90,386.34,?,44.00
?,20.00,?,0,0.6470,8.7040,86.90,1.8010,5,?,13.00,389.70,?,50.00
0.66351,20.00,?,0,?,?,100.00,1.8946,5,?,?,383.29,7.79,36.00
0.65665,20.00,?,?,0.6470,6.8420,100.00,2.0107,5,264.0,13.00,391.93,6.90,30.10
0.54011,20.00,3.970,0,0.6470,7.2030,81.80,?,5,?,13.00,392.80,9.59,33.80
0.53412,?,3.970,0,0.6470,7.5200,89.40,?,5,264.0,13.00,?,7.26,43.10
0.52014,20.00,3.970,0,0.6470,8.3980,?,2.2885,5,?,13.00,386.86,5.91,48.80
0.82526,20.00,3.970,0,0.6470,7.3270,94.50,?,5,264.0,13.00,393.42,11.25,31.00
0.55007,?,3.970,0,0.6470,?,91.60,1.9301,5,264.0,13.00,?,?,36.50
?,20.00,3.970,?,?,5.5600,62.80,1.9865,5,264.0,13.00,?,10.45,22.80
0.78570,20.00,3.970,0,0.6470,7.0140,84.60,?,5,?,?,384.07,14.79,30.70
0.57834,20.00,3.970,?,0.5750,?,67.00,?,5,264.0,13.00,384.54,?,50.00
0.54050,20.00,3.970,?,0.5750,7.4700,52.60,?,5,264.0,13.00,390.30,3.16,43.50
0.09065,20.00,6.960,1,?,5.9200,61.50,3.9175,3,223.0,?,391.34,13.65,20.70
0.29916,20.00,6.960,0,0.4640,?,42.10,4.4290,3,?,18.60,388.65,13.00,21.10
?,20.00,?,0,0.4640,?,16.30,4.4290,3,223.0,18.60,?,?,25.20
?,?,6.960,0,?,6.5380,58.70,3.9175,3,223.0,?,394.96,?,24.40
0.22188,20.00,?,1,0.4640,?,51.80,4.3665,3,223.0,18.60,?,6.58,35.20
?,40.00,6.410,?,0.4470,6.7580,32.90,?,4,254.0,17.60,?,?,32.40
?,40.00,6.410,?,0.4470,6.8540,42.80,4.2673,4,?,?,?,2.98,32.00
0.10469,40.00,?,1,0.4470,7.2670,?,4.7872,4,254.0,17.60,389.25,6.05,33.20
