?,21.00,?,0,?,6.1150,?,?,?,243.0,16.80,?,9.43,20.50
?,?,?,0,?,?,21.10,6.8147,?,243.0,?,?,5.28,25.00
0.04981,?,5.640,0,0.4390,5.9980,21.40,?,4,243.0,?,?,?,23.40
?,75.00,4.000,0,0.4100,5.8880,?,7.3197,3,?,21.10,?,?,18.90
?,90.00,?,0,?,7.2490,?,8.6966,?,?,17.90,395.93,4.81,35.40
?,?,?,0,0.4100,6.3830,?,9.1876,2,313.0,17.30,396.90,5.77,24.70
?,?,1.320,0,?,?,40.50,8.3248,5,?,?,392.90,?,31.60
0.15445,25.00,5.130,0,0.4530,?,29.20,?,?,?,19.70,390.68,6.86,23.30
0.10328,?,?,?,?,5.9270,47.20,6.9320,8,284.0,?,396.90,?,19.60
0.14932,25.00,?,?,0.4530,?,66.20,?,?,?,?,395.11,?,18.70
?,25.00,?,0,?,?,?,6.8185,?,?,?,378.08,?,16.00
0.11027,25.00,5.130,?,0.4530,6.4560,67.80,7.2255,8,284.0,19.70,396.90,?,22.20
0.12650,25.00,5.130,?,?,6.7620,?,7.9809,8,284.0,19.70,?,9.50,25.00
0.01951,17.50,?,?,0.4161,7.1040,59.50,?,?,?,18.60,393.24,8.05,33.00
?,?,3.370,0,?,?,17.80,?,4,337.0,?,?,4.67,23.50
0.04379,80.00,3.370,0,0.3980,5.7870,31.10,6.6115,4,?,?,?,10.24,19.40
?,?,?,?,0.4090,?,?,6.4980,?,345.0,18.90,396.21,?,22.00
0.13554,12.50,?,?,?,5.5940,36.80,?,4,?,18.90,396.90,?,17.40
?,?,6.070,?,?,5.8850,33.00,6.4980,?,345.0,18.90,396.90,?,20.90
0.08826,0.00,10.810,?,?,?,6.60,?,?,?,19.20,?,?,24.20
0.15876,?,10.810,0,0.4130,5.9610,17.50,?,?,305.0,?,376.94,?,21.70
?,?,10.810,0,0.4130,?,7.80,5.2873,4,305.0,19.20,390.91,?,22.80
0.19539,0.00,10.810,0,0.4130,?,6.20,?,4,305.0,?,?,7.54,23.40
?,0.00,?,0,0.4370,?,?,?,5,?,18.70,?,6.78,24.10
?,0.00,12.830,?,?,6.2860,45.00,4.5026,?,?,18.70,?,8.94,21.40
0.10153,0.00,12.830,0,?,6.2790,74.50,?,?,?,18.70,373.66,?,20.00
0.08707,?,12.830,?,0.4370,?,45.80,?,5,398.0,18.70,?,10.27,20.80
0.05646,?,?,?,0.4370,?,53.70,5.0141,?,398.0,18.70,?,12.34,21.20
?,?,12.830,0,0.4370,?,?,?,5,?,?,396.06,?,20.30
0.04113,?,?,0,0.4260,6.7270,33.50,5.4007,4,?,19.00,396.90,5.29,28.00
0.04462,?,4.860,0,0.4260,6.6190,?,5.4007,4,281.0,19.00,?,7.22,23.90
?,25.00,?,0,0.4260,6.3020,?,5.4007,4,?,19.00,396.90,6.72,24.80
0.03551,25.00,4.860,0,0.4260,6.1670,?,?,4,?,19.00,?,?,22.90
0.05059,0.00,4.490,?,0.4490,6.3890,?,?,?,247.0,?,?,?,23.90
0.05735,?,4.490,0,?,6.6300,56.10,4.4377,3,?,18.50,392.30,?,26.60
?,0.00,?,0,0.4490,6.0150,?,4.4272,3,?,18.50,395.99,?,22.50
0.07151,0.00,4.490,?,0.4490,6.1210,?,?,?,247.0,?,395.15,8.44,22.20
?,0.00,3.410,0,0.4890,7.0070,86.30,3.4217,2,270.0,?,396.90,?,23.60
0.05302,0.00,?,0,?,7.0790,63.10,3.4145,2,270.0,17.80,?,?,28.70
?,0.00,3.410,0,?,?,?,?,2,?,?,392.18,?,22.60
?,0.00,?,0,?,?,73.90,3.0921,?,270.0,?,?,8.20,22.00
0.04203,28.00,15.040,0,0.4640,6.4420,53.60,?,?,270.0,18.20,?,8.16,22.90
?,?,?,?,0.4640,?,?,3.6659,?,?,18.20,?,?,25.00
?,?,?,0,?,6.2490,77.30,3.6150,4,?,?,?,10.59,20.60
0.12204,0.00,?,0,0.4450,6.6250,?,3.4952,?,276.0,18.00,357.98,?,28.40
?,0.00,?,?,?,6.1630,69.60,?,?,?,?,?,11.34,21.40
0.12083,0.00,2.890,0,?,?,?,3.4952,?,276.0,?,?,4.21,38.70
0.08187,0.00,2.890,0,?,7.8200,36.90,3.4952,2,276.0,18.00,393.53,?,43.80
0.06860,0.00,?,0,0.4450,7.4160,?,?,2,276.0,18.00,396.90,6.19,33.20
0.14866,0.00,8.560,0,0.5200,6.7270,?,?,5,?,?,394.76,?,27.50
?,?,8.560,0,?,?,71.30,2.8561,5,384.0,20.90,?,?,26.50
?,0.00,?,0,?,?,85.40,2.7147,5,384.0,20.90,70.80,10.63,18.60
0.21161,?,8.560,0,?,6.1370,87.40,2.7147,?,?,20.90,394.47,13.44,19.30
?,?,8.560,0,?,6.1670,?,2.4210,?,?,20.90,392.69,12.33,20.10
0.13262,0.00,?,0,?,5.8510,96.70,2.1069,5,?,20.90,394.05,16.47,19.50
0.17120,?,8.560,0,?,5.8360,?,?,5,?,20.90,395.67,18.66,19.50
0.13117,?,?,0,?,?,85.20,?,?,384.0,?,387.69,14.09,20.40
0.12802,0.00,8.560,?,0.5200,6.4740,?,2.4329,5,384.0,20.90,395.24,12.27,19.80
?,0.00,8.560,0,?,?,?,2.5451,5,?,?,391.23,15.55,19.40
?,0.00,8.560,0,0.5200,6.1950,54.40,2.7778,?,384.0,20.90,393.49,?,21.70
0.10084,0.00,?,0,0.5470,6.7150,?,?,6,432.0,?,?,10.16,22.80
0.12329,?,10.010,0,?,?,92.90,2.3534,6,432.0,17.80,?,16.21,18.80
?,0.00,10.010,0,?,6.0920,95.40,2.5480,?,432.0,17.80,396.90,17.09,18.70
0.14231,0.00,?,?,0.5470,6.2540,84.20,2.2565,6,432.0,?,?,?,18.50
0.17134,0.00,10.010,?,0.5470,5.9280,?,2.4631,?,?,?,344.91,?,18.30
0.13158,0.00,10.010,0,0.5470,?,72.50,?,6,432.0,?,?,?,21.20
0.15098,0.00,10.010,0,0.5470,6.0210,?,?,6,432.0,?,394.51,?,19.20
?,0.00,10.010,?,0.5470,5.8720,?,?,6,?,17.80,?,15.37,20.40
?,?,?,?,0.5470,?,65.20,2.7592,6,432.0,17.80,?,13.61,19.30
0.06899,0.00,?,0,?,5.8700,69.70,?,2,?,19.10,389.15,14.37,22.00
?,0.00,?,?,0.5810,6.0040,?,2.1974,?,188.0,19.10,377.67,14.27,20.30
0.09299,?,?,?,0.5810,5.9610,92.90,2.0869,?,188.0,19.10,378.09,17.93,20.50
?,0.00,25.650,?,0.5810,5.8560,?,1.9444,2,188.0,19.10,?,?,17.30
0.09849,?,25.650,?,0.5810,?,?,?,2,?,?,?,?,18.80
?,0.00,?,0,0.5810,5.9860,88.40,1.9929,2,188.0,?,385.02,14.81,21.40
0.38735,0.00,25.650,0,0.5810,5.6130,95.60,?,2,188.0,?,359.29,27.26,15.70
0.25915,0.00,?,0,?,?,96.00,?,?,?,?,392.11,17.19,16.20
0.32543,0.00,21.890,0,?,?,?,1.8125,4,437.0,21.20,?,?,18.00
?,?,21.890,0,?,?,?,1.9799,?,?,?,396.90,?,14.30
?,?,21.890,?,0.6240,?,98.90,2.1185,4,?,?,395.04,12.60,19.20
1.19294,?,?,0,0.6240,6.3260,?,2.2710,?,437.0,21.20,396.90,12.26,19.60
0.59005,?,21.890,0,0.6240,6.3720,97.90,?,?,?,?,385.76,11.12,23.00
?,0.00,?,0,?,5.8220,95.40,?,4,?,21.20,?,15.03,18.40
?,0.00,21.890,0,?,5.7570,98.40,?,4,?,21.20,262.76,17.31,15.60
?,?,21.890,?,?,6.3350,98.20,2.1107,?,437.0,?,?,?,18.10
0.32264,?,?,0,?,5.9420,93.50,1.9669,4,?,?,?,16.90,17.40
0.35233,0.00,?,0,0.6240,?,?,1.8498,?,?,21.20,394.08,14.59,17.10
?,?,21.890,0,0.6240,5.8570,98.20,?,4,437.0,21.20,?,21.32,13.30
?,0.00,21.890,0,0.6240,?,97.90,?,4,?,21.20,396.90,?,17.80
?,?,?,0,0.6240,6.1740,?,?,4,?,21.20,388.08,?,14.00
?,0.00,21.890,0,?,5.0190,100.00,1.4394,?,437.0,21.20,396.90,?,14.40
3.32105,?,?,?,0.8710,?,100.00,1.3216,?,?,14.70,?,26.82,13.40
4.09740,0.00,19.580,0,?,5.4680,?,1.4118,5,?,?,396.90,?,15.60
2.77974,0.00,19.580,?,?,?,97.80,1.3459,5,403.0,14.70,396.90,?,11.80
2.37934,0.00,?,?,0.8710,6.1300,100.00,1.4191,5,403.0,14.70,?,27.80,13.80
2.15505,?,?,0,0.8710,?,100.00,1.5166,?,?,?,169.27,16.65,15.60
2.36862,?,19.580,?,0.8710,4.9260,95.70,?,5,403.0,14.70,391.71,?,14.60
?,0.00,?,0,?,5.1860,?,?,5,403.0,14.70,?,?,17.80
?,0.00,?,?,0.8710,?,?,1.5257,5,403.0,14.70,?,21.45,15.40
1.65660,0.00,?,?,0.8710,6.1220,97.30,1.6180,5,403.0,?,?,14.10,21.50
1.49632,0.00,?,0,?,5.4040,?,1.5916,5,403.0,?,?,13.28,19.60
1.12658,0.00,?,?,0.8710,5.0120,88.00,?,5,403.0,14.70,343.28,12.12,15.30
2.14918,0.00,?,0,0.8710,5.7090,?,?,5,403.0,?,?,?,19.40
?,?,19.580,?,?,?,96.00,1.7494,5,403.0,?,321.02,?,17.00
3.53501,?,19.580,1,?,6.1520,?,1.7455,5,403.0,?,88.01,15.02,15.60
2.44668,?,19.580,0,0.8710,?,?,?,5,?,14.70,?,?,13.10
1.22358,0.00,19.580,?,?,6.9430,?,?,5,403.0,14.70,?,?,41.30
1.34284,0.00,?,?,?,?,?,?,5,?,?,353.89,6.43,24.30
?,?,?,?,0.8710,?,100.00,?,5,403.0,14.70,364.31,7.39,23.30
1.27346,?,?,1,0.6050,?,92.60,1.7984,5,403.0,14.70,?,?,27.00
1.46336,0.00,?,?,?,?,90.80,1.9709,5,403.0,?,374.43,?,50.00
?,0.00,19.580,1,0.6050,?,98.20,2.0407,5,403.0,14.70,?,?,50.00
1.51902,0.00,?,1,0.6050,8.3750,?,2.1620,?,?,14.70,?,?,50.00
?,0.00,?,0,0.6050,5.8540,91.80,2.4220,5,?,?,395.11,11.64,22.70
?,0.00,?,0,?,6.1010,93.00,?,?,?,?,240.16,9.81,25.00
2.01019,0.00,?,?,0.6050,7.9290,96.20,2.0459,5,?,?,?,?,50.00
?,0.00,?,0,0.6050,5.8770,79.20,2.4259,?,?,?,?,?,23.80
?,?,19.580,?,?,?,?,2.1000,5,?,14.70,297.09,11.10,23.80
2.44953,0.00,19.580,?,?,?,?,?,?,?,14.70,330.04,?,22.30
?,0.00,19.580,0,?,5.8750,?,?,5,403.0,14.70,292.29,14.43,17.40
2.31390,0.00,19.580,0,0.6050,?,97.30,?,5,?,14.70,?,?,19.10
0.13914,0.00,4.050,?,?,5.5720,?,?,?,296.0,?,?,?,23.10
0.09178,0.00,?,0,?,?,84.10,2.6463,5,296.0,?,395.50,?,23.60
0.08447,0.00,4.050,0,0.5100,?,68.70,2.7019,?,?,?,393.23,9.64,22.60
0.06664,?,?,0,0.5100,?,33.10,?,?,296.0,16.60,?,5.33,29.40
0.07022,0.00,?,?,?,6.0200,47.20,?,?,296.0,?,393.23,10.11,23.20
?,0.00,?,?,?,6.3150,73.40,3.3175,5,296.0,16.60,395.60,?,24.60
?,0.00,?,?,?,?,?,?,?,296.0,16.60,391.27,?,29.90
?,0.00,2.460,?,?,6.9800,58.40,?,?,?,?,?,5.04,37.20
0.06588,0.00,2.460,0,0.4880,7.7650,83.30,?,?,?,17.80,395.56,?,39.80
0.06888,?,?,0,?,6.1440,62.20,?,3,193.0,?,?,?,36.20
?,?,2.460,0,0.4880,7.1550,?,2.7006,3,193.0,17.80,?,?,37.90
0.10008,?,2.460,0,0.4880,6.5630,95.60,?,3,193.0,?,396.90,5.68,32.50
0.08308,0.00,?,?,?,5.6040,89.80,2.9879,3,?,17.80,?,13.98,26.40
?,0.00,2.460,?,0.4880,6.1530,68.80,?,3,193.0,17.80,?,?,29.60
0.05602,?,?,0,?,7.8310,53.60,?,3,?,?,?,?,50.00
0.07875,45.00,3.440,0,?,6.7820,41.10,?,5,398.0,15.20,393.87,6.68,32.00
0.12579,?,?,?,?,6.5560,29.10,?,?,398.0,15.20,382.84,?,29.80
0.08370,?,3.440,?,0.4370,7.1850,?,4.5667,5,398.0,15.20,?,5.39,34.90
0.09068,?,3.440,0,?,?,21.50,6.4798,5,398.0,?,377.68,?,37.00
?,?,3.440,0,0.4370,?,30.80,6.4798,5,?,15.20,389.71,4.69,30.50
0.08664,?,3.440,0,?,7.1780,?,?,?,?,?,390.49,2.87,36.40
0.02187,60.00,2.930,?,?,?,9.90,6.2196,1,?,15.60,393.37,?,31.10
?,?,2.930,0,?,6.6040,18.80,?,?,265.0,15.60,376.70,?,29.10
?,?,0.460,0,?,?,?,5.6484,4,?,14.40,394.23,?,50.00
0.04011,80.00,1.520,?,0.4040,7.2870,?,7.3090,2,?,?,?,?,33.30
?,?,?,?,?,?,?,?,2,329.0,?,354.31,8.61,30.30
?,80.00,?,0,0.4040,7.2740,38.30,7.3090,?,?,12.60,392.20,?,34.60
0.03150,95.00,1.470,?,?,?,?,?,3,402.0,?,396.90,4.56,34.90
?,95.00,1.470,?,0.4030,7.1350,13.90,7.6534,3,402.0,?,384.30,?,32.90
0.03445,?,2.030,?,?,6.1620,?,?,?,?,?,393.77,7.43,24.10
0.02177,?,?,0,?,7.6100,?,?,2,?,?,?,?,42.30
0.03510,95.00,?,?,?,?,33.20,?,?,?,14.70,392.78,?,48.50
0.02009,?,2.680,?,?,8.0340,31.90,5.1180,4,?,14.70,?,2.88,50.00
0.13642,0.00,10.590,0,0.4890,?,?,3.9454,?,277.0,18.60,396.90,?,22.60
0.22969,?,?,?,0.4890,?,52.50,4.3549,4,?,18.60,394.87,?,24.40
0.25199,?,?,?,0.4890,?,72.70,?,?,?,18.60,389.43,18.06,22.50
0.13587,0.00,?,1,0.4890,?,?,?,4,277.0,?,381.32,?,24.40
?,0.00,?,?,?,?,100.00,3.8750,?,277.0,?,396.90,23.09,20.00
0.17446,?,?,?,0.4890,5.9600,?,3.8771,4,277.0,?,393.25,?,21.70
?,0.00,10.590,?,0.4890,?,?,?,4,?,18.60,395.24,23.98,19.30
0.21719,0.00,10.590,?,?,5.8070,?,3.6526,4,?,18.60,390.94,16.03,22.40
?,0.00,?,0,0.4890,?,?,3.9454,?,?,18.60,385.81,?,28.10
0.28955,0.00,10.590,0,?,?,9.80,?,?,277.0,18.60,?,?,23.70
0.19802,0.00,10.590,?,0.4890,6.1820,?,3.9454,?,277.0,?,393.63,?,25.00
0.04560,?,13.890,1,?,5.8880,56.00,3.1121,?,276.0,16.40,?,?,23.30
?,0.00,13.890,?,0.5500,6.6420,85.10,?,?,276.0,16.40,?,?,28.70
0.11069,?,?,1,0.5500,5.9510,?,2.8893,?,?,16.40,?,17.92,21.50
?,0.00,13.890,1,0.5500,?,?,3.3633,?,276.0,16.40,393.74,10.50,23.00
0.35809,?,6.200,?,0.5070,6.9510,88.50,2.8617,8,?,17.40,?,9.71,26.70
?,0.00,?,1,0.5070,?,91.30,?,?,307.0,17.40,395.24,?,21.70
?,0.00,6.200,1,?,?,?,3.2721,8,307.0,?,390.39,9.93,27.50
0.61470,0.00,?,0,?,?,?,?,8,?,?,396.90,?,30.10
0.31533,0.00,6.200,0,0.5040,?,?,2.8944,8,?,17.40,385.05,?,44.80
0.52693,0.00,6.200,?,0.5040,8.7250,83.00,2.8944,?,?,17.40,?,4.63,50.00
0.38214,0.00,?,?,0.5040,?,86.50,3.2157,?,307.0,?,?,3.13,37.60
0.41238,?,6.200,0,0.5040,7.1630,79.90,?,8,?,17.40,372.08,6.36,31.60
?,?,6.200,0,0.5040,7.6860,17.00,3.3751,8,307.0,?,?,3.92,46.70
0.44178,?,?,0,0.5040,6.5520,?,3.3751,?,?,17.40,380.34,3.76,31.50
?,0.00,6.200,0,?,?,?,3.6715,?,?,?,?,11.65,24.30
0.46296,?,?,?,?,?,76.90,3.6715,8,307.0,17.40,376.14,?,31.70
0.57529,0.00,?,0,?,8.3370,?,3.8384,?,307.0,17.40,385.91,?,41.70
0.33147,0.00,?,?,?,8.2470,?,?,8,307.0,17.40,?,?,48.30
?,?,6.200,1,0.5070,?,66.50,3.6519,?,307.0,?,360.20,8.05,29.00
?,0.00,?,?,0.5070,6.0860,61.50,3.6519,?,307.0,?,?,10.88,24.00
0.52058,?,6.200,1,?,6.6310,76.50,4.1480,8,307.0,?,388.45,9.54,25.10
0.51183,?,?,0,?,7.3580,71.60,4.1480,8,307.0,?,390.07,?,31.50
0.08244,30.00,?,?,?,?,?,6.1899,6,?,16.60,?,?,23.70
0.09252,?,4.930,0,?,?,42.20,?,6,?,16.60,?,7.37,23.30
0.11329,30.00,?,?,0.4280,?,54.30,6.3361,6,300.0,16.60,?,11.38,22.00
?,30.00,4.930,0,0.4280,6.0950,?,?,6,?,?,?,12.40,20.10
0.10290,30.00,4.930,0,0.4280,?,52.90,7.0355,?,300.0,?,?,11.22,22.20
0.12757,?,?,?,0.4280,?,7.80,7.0355,?,?,16.60,374.71,?,23.70
?,22.00,5.860,0,0.4310,5.5930,76.50,7.9549,7,330.0,?,?,12.50,17.60
?,22.00,?,?,0.4310,?,70.20,?,7,330.0,19.10,?,18.46,18.50
0.33983,22.00,5.860,?,?,6.1080,34.90,?,?,330.0,19.10,390.18,?,24.30
0.19657,22.00,?,0,?,6.2260,79.20,?,?,?,19.10,376.14,10.15,20.50
?,22.00,5.860,0,?,6.4330,?,7.8265,7,330.0,?,?,9.52,24.50
0.19073,22.00,?,?,?,?,?,?,7,330.0,19.10,393.74,?,26.20
?,?,?,0,?,6.4870,?,?,?,330.0,?,?,5.90,24.40
0.21409,22.00,?,?,0.4310,?,?,?,7,330.0,19.10,377.07,?,24.80
?,22.00,?,0,0.4310,6.9570,?,8.9067,7,330.0,19.10,386.09,?,29.60
?,?,5.860,?,0.4310,?,?,?,7,330.0,19.10,396.90,?,42.80
0.04819,?,3.640,?,?,?,?,?,?,?,16.40,392.89,6.57,21.90
?,?,3.640,0,?,5.8760,19.10,9.2203,1,315.0,16.40,395.18,9.25,20.90
0.01538,90.00,?,0,0.3940,?,34.20,6.3361,3,?,15.90,386.34,?,44.00
0.61154,20.00,3.970,?,?,8.7040,?,?,?,264.0,13.00,?,?,50.00
0.66351,20.00,?,0,0.6470,7.3330,?,?,5,?,?,?,?,36.00
0.65665,20.00,?,0,?,6.8420,?,2.0107,?,?,13.00,391.93,6.90,30.10
0.54011,?,?,0,?,7.2030,?,?,5,264.0,13.00,?,9.59,33.80
0.53412,?,?,0,0.6470,7.5200,?,2.1398,?,264.0,?,?,?,43.10
0.52014,20.00,?,?,?,?,91.50,2.2885,5,264.0,13.00,386.86,5.91,48.80
?,20.00,?,?,?,?,94.50,2.0788,5,264.0,13.00,?,11.25,31.00
?,20.00,3.970,0,?,7.2060,91.60,?,5,?,13.00,387.89,8.10,36.50
?,?,?,?,?,5.5600,62.80,?,5,264.0,?,392.40,10.45,22.80
0.78570,?,3.970,0,?,?,?,2.1329,5,264.0,?,?,14.79,30.70
0.57834,?,?,0,?,8.2970,67.00,?,5,264.0,13.00,?,?,50.00
?,20.00,3.970,0,0.5750,7.4700,52.60,?,?,?,?,390.30,3.16,43.50
?,20.00,6.960,1,?,5.9200,61.50,3.9175,3,223.0,18.60,391.34,?,20.70
0.29916,20.00,?,?,0.4640,5.8560,42.10,4.4290,3,223.0,?,388.65,?,21.10
0.16211,?,?,0,0.4640,?,16.30,?,?,?,18.60,?,?,25.20
?,?,6.960,?,?,6.5380,?,3.9175,3,223.0,18.60,394.96,7.73,24.40
0.22188,20.00,?,1,?,7.6910,51.80,4.3665,?,?,?,390.77,?,35.20
?,40.00,6.410,1,0.4470,6.7580,32.90,?,4,254.0,?,?,3.53,32.40
?,40.00,?,?,0.4470,6.8540,42.80,?,?,254.0,?,396.90,?,32.00
?,40.00,6.410,?,0.4470,7.2670,?,4.7872,4,?,17.60,389.25,?,33.20
?,40.00,6.410,?,0.4470,6.8260,27.60,?,4,254.0,?,?,4.16,33.10
0.07978,40.00,?,?,?,6.4820,32.10,4.1403,4,254.0,17.60,?,?,29.10
0.21038,20.00,3.330,?,?,6.8120,?,4.1007,?,?,14.90,?,?,35.10
?,?,?,0,?,7.8200,?,4.6947,?,?,14.90,387.31,3.76,45.40
0.03705,?,3.330,0,?,6.9680,?,?,5,216.0,14.90,?,4.59,35.40
0.06129,20.00,?,1,?,?,49.70,?,?,?,14.90,377.07,?,46.00
?,?,1.210,1,0.4010,7.9230,24.80,5.8850,1,198.0,?,?,3.16,50.00
0.00906,90.00,?,?,?,?,?,?,?,285.0,?,?,7.85,32.20
?,55.00,2.250,0,?,6.4530,?,7.3073,1,300.0,?,394.72,?,22.00
0.01965,?,?,?,?,6.2300,?,9.0892,?,241.0,?,?,12.93,20.10
?,52.50,5.320,?,?,6.2090,31.30,7.3172,6,?,?,?,7.14,23.20
0.04590,52.50,?,?,?,?,45.60,7.3172,6,?,?,396.90,7.60,22.30
?,52.50,5.320,?,?,6.5650,22.90,7.3172,6,293.0,16.60,?,9.51,24.80
?,?,?,0,0.4110,6.8610,27.90,5.1167,?,245.0,19.20,?,3.33,28.50
?,?,?,0,?,?,?,5.1167,4,245.0,?,?,3.56,37.30
0.03615,?,4.950,0,0.4110,6.6300,23.40,5.1167,4,?,?,?,?,27.90
0.08265,?,13.920,?,?,6.1270,?,5.5027,4,289.0,?,?,8.58,23.90
0.08199,0.00,?,?,?,6.0090,?,?,4,289.0,16.00,396.90,?,21.70
0.12932,0.00,?,?,0.4370,?,?,?,?,289.0,16.00,?,?,28.60
?,?,?,?,?,6.5490,?,5.9604,4,?,16.00,392.85,?,27.10
?,?,?,0,?,?,?,6.3200,4,?,16.00,?,?,20.30
0.06466,?,?,?,?,?,20.10,7.8278,?,?,14.80,?,?,22.50
?,?,?,0,0.4000,?,10.00,7.8278,5,?,14.80,371.58,?,29.00
?,70.00,2.240,0,?,6.8710,47.40,7.8278,5,358.0,?,?,6.07,24.80
?,34.00,?,?,?,?,40.40,?,7,329.0,?,395.75,9.50,22.00
?,?,?,0,0.4330,?,18.40,5.4917,?,329.0,16.10,383.61,8.67,26.40
0.10000,?,6.090,?,0.4330,6.9820,17.70,5.4917,?,?,?,390.43,4.86,33.10
0.05515,33.00,2.180,?,0.4720,?,?,?,?,?,18.40,393.68,6.93,36.10
0.05479,33.00,?,0,?,?,58.10,?,?,?,18.40,393.36,8.93,28.40
?,?,?,0,0.4720,7.4200,?,3.0992,7,222.0,?,396.90,6.47,33.40
0.04932,?,?,0,0.4720,6.8490,?,3.1827,?,?,?,?,?,28.20
0.49298,0.00,9.900,0,0.5440,?,82.50,3.3175,4,?,18.40,?,4.54,22.80
?,?,9.900,0,0.5440,?,76.70,?,?,304.0,18.40,?,?,20.30
2.63548,0.00,9.900,0,0.5440,?,37.80,?,4,304.0,?,?,12.64,16.10
0.79041,0.00,9.900,?,0.5440,6.1220,?,2.6403,4,?,?,396.90,5.98,22.10
?,0.00,?,0,0.5440,6.0230,?,2.8340,4,?,18.40,396.30,11.72,19.40
