? Private 390781 Bachelors 13 Married-civ-spouse Adm-clerical Wife Black Female 0 0 40 United-States <=50K 
? ? 171328 10th 6 Widowed Other-service Unmarried Black Female 0 ? 30 United-States <=50K 
19 Local-gov 27382 Some-college 10 Never-married Adm-clerical Own-child White ? 0 0 40 United-States <=50K 
58 Private 259014 Some-college 10 Never-married Transport-moving Not-in-family White Male 0 0 20 United-States <=50K 
42 Self-emp-not-inc 303044 HS-grad 9 Married-civ-spouse Farming-fishing Husband Asian-Pac-Islander Male 0 0 40 Cambodia >50K 
20 Private 117789 HS-grad 9 Never-married Other-service Own-child White ? 0 ? ? United-States <=50K 
32 Private 172579 HS-grad 9 Separated Other-service Not-in-family White Female 0 ? 30 United-States <=50K 
45 Private 187666 Assoc-voc 11 Widowed Exec-managerial Not-in-family White Female 0 ? 45 ? <=50K 
50 Private 204518 ? 4 Divorced Craft-repair Not-in-family ? Male 0 0 40 United-States <=50K 
36 Private 150042 Bachelors 13 Divorced ? ? ? Female 0 0 40 ? <=50K 
45 Private 98092 HS-grad 9 Married-civ-spouse Sales ? White Male 0 ? 60 United-States <=50K 
? Private 245918 11th 7 ? Other-service Own-child White Male ? 0 12 United-States <=50K 
59 ? 146013 ? 10 Married-civ-spouse Sales Husband White ? ? 0 40 United-States <=50K 
? ? 378322 11th 7 Married-civ-spouse ? ? White ? 0 ? ? United-States <=50K 
37 Self-emp-inc 257295 Some-college 10 Married-civ-spouse ? Husband Asian-Pac-Islander ? 0 0 75 Thailand >50K 
19 ? ? Some-college 10 Never-married ? Own-child ? Male 0 0 24 Canada <=50K 
64 ? ? ? 9 ? Exec-managerial Husband White ? 0 0 40 United-States >50K 
33 Private 185480 Bachelors 13 ? Prof-specialty Not-in-family White ? 0 0 45 ? <=50K 
33 Private ? ? ? Married-civ-spouse Craft-repair ? White ? ? 0 ? United-States >50K 
61 Private ? HS-grad 9 Married-civ-spouse ? Husband White ? 0 0 40 United-States >50K 
17 Private 191260 9th 5 Never-married Other-service Own-child White ? ? 0 24 United-States <=50K 
? ? 30653 ? ? Married-civ-spouse Farming-fishing Husband White Male 2407 0 98 United-States <=50K 
27 Local-gov 209109 Masters ? Never-married Prof-specialty Own-child White Male 0 0 ? ? <=50K 
30 Private ? HS-grad ? Divorced Prof-specialty Own-child ? ? ? 0 40 ? <=50K 
43 ? 477983 HS-grad 9 ? Handlers-cleaners ? Black ? ? 0 40 United-States <=50K 
44 Private 170924 Some-college 10 Married-civ-spouse Craft-repair Husband White Male 7298 ? 40 United-States >50K 
35 Private 190174 Some-college ? Never-married Exec-managerial Not-in-family White ? ? 0 40 United-States <=50K 
25 Private ? Some-college 10 Never-married ? Own-child ? Female ? 0 40 United-States <=50K 
24 Private 279472 Some-college ? Married-civ-spouse Machine-op-inspct Wife White Female 7298 0 48 United-States >50K 
22 Private 34918 Bachelors 13 Never-married Prof-specialty Not-in-family White Female 0 0 15 Germany <=50K 
42 Local-gov 97688 Some-college ? Married-civ-spouse Craft-repair Husband White Male ? ? ? United-States >50K 
34 Private ? Assoc-acdm ? Divorced Sales ? Black Female 0 0 ? United-States <=50K 
? ? 173960 Bachelors ? Divorced Prof-specialty Not-in-family White Female 0 0 42 United-States <=50K 
21 Private 205759 ? 9 Never-married Handlers-cleaners ? White Male 0 0 40 United-States <=50K 
? Federal-gov 425161 ? 14 Married-civ-spouse Sales Husband ? Male 15024 0 40 United-States >50K 
