? Federal-gov ? Some-college ? Married-civ-spouse ? Own-child ? Male 0 0 ? ? <=50K 
? ? ? Some-college 10 Married-civ-spouse Other-service Husband ? Male ? ? 15 ? <=50K 
? ? ? 11th ? Never-married Machine-op-inspct ? White ? 0 0 40 Puerto-Rico <=50K 
? ? ? Some-college 10 ? Machine-op-inspct ? ? Male 0 0 ? ? <=50K 
19 Private ? ? ? Married-AF-spouse Adm-clerical ? ? Female 0 ? ? United-States <=50K 
? Private ? ? ? Married-civ-spouse ? ? White Male ? 0 38 ? >50K 
48 Self-emp-not-inc ? Assoc-acdm 12 Married-civ-spouse Prof-specialty ? White Male 0 0 40 United-States <=50K 
31 Private ? 9th 5 Married-civ-spouse Machine-op-inspct Husband ? Male ? 0 43 ? <=50K 
? ? ? Bachelors ? ? Prof-specialty ? ? ? 0 0 40 ? <=50K 
24 Private 172987 Bachelors ? Married-civ-spouse Tech-support Husband White ? 0 ? 50 ? <=50K 
49 ? ? ? ? Separated ? ? White ? ? 0 40 ? <=50K 
25 ? ? ? 9 ? ? ? ? ? ? ? ? United-States <=50K 
57 ? 337895 ? ? ? Prof-specialty ? Black ? ? ? ? ? >50K 
53 Private ? ? ? ? Machine-op-inspct ? White ? 0 ? 38 United-States <=50K 
44 Private ? ? 14 ? ? ? White ? 0 0 40 United-States <=50K 
? ? ? Assoc-voc ? ? ? ? ? ? ? 0 ? United-States <=50K 
29 ? 271466 ? ? ? ? ? White ? ? ? ? United-States <=50K 
? Private ? ? 10 ? ? ? ? ? 0 ? ? United-States <=50K 
18 ? ? HS-grad 9 ? ? Own-child White Female ? ? ? ? <=50K 
? Private 51835 Prof-school ? ? Prof-specialty Wife ? ? 0 ? ? Honduras >50K 
? ? 251585 ? ? ? Exec-managerial Not-in-family White ? ? ? 55 ? >50K 
? ? ? ? ? Divorced Exec-managerial Not-in-family White Male ? ? ? ? <=50K 
43 Private 237993 Some-college ? ? ? Husband ? Male 0 0 ? United-States >50K 
? Private 216666 ? 3 Married-civ-spouse ? ? ? ? 0 0 ? ? <=50K 
35 ? 56352 Assoc-voc 11 Married-civ-spouse Other-service ? ? ? 0 0 40 Puerto-Rico <=50K 
? ? ? HS-grad ? ? Adm-clerical ? White Male 0 ? 48 ? <=50K 
30 Private 188146 HS-grad 9 ? Machine-op-inspct ? White ? 5013 ? ? ? <=50K 
30 Private 59496 ? ? Married-civ-spouse Sales Husband ? ? ? 0 40 ? <=50K 
32 ? 293936 ? ? ? ? Not-in-family White ? ? ? ? ? <=50K 
48 ? 149640 ? 9 ? ? ? White Male ? ? ? United-States <=50K 
? ? ? ? ? ? ? ? White ? 0 0 45 United-States >50K 
? ? ? Some-college ? ? Tech-support Not-in-family ? ? ? ? ? United-States <=50K 
? ? ? HS-grad ? Married-civ-spouse ? Husband ? ? ? ? ? ? <=50K 
28 ? ? ? ? Divorced Adm-clerical ? White ? ? ? ? United-States <=50K 
53 Private 169846 HS-grad ? ? ? ? White Female ? 0 ? United-States >50K 
? Self-emp-inc ? Some-college 10 ? ? ? White Male 0 ? 50 United-States >50K 
? ? 200681 ? ? Never-married ? ? White Male 0 0 ? United-States <=50K 
19 ? ? ? 10 ? Prof-specialty Own-child ? ? ? ? 32 ? <=50K 
31 Private 309974 Bachelors ? ? ? ? Black ? ? ? 40 ? <=50K 
? Self-emp-not-inc 162298 ? 13 ? ? Husband ? Male 0 ? ? ? >50K 
? Private ? Some-college 10 Never-married Machine-op-inspct ? White Male 0 ? 40 United-States <=50K 
79 ? ? ? ? Married-civ-spouse ? ? ? Male ? ? ? United-States <=50K 
27 ? 213921 HS-grad ? ? Other-service Own-child White Male ? 0 ? Mexico <=50K 
40 Private 32214 ? ? ? Adm-clerical Husband White ? ? 0 ? United-States <=50K 
? ? 212759 ? 6 ? ? Husband ? Male ? ? 2 United-States <=50K 
18 ? 309634 ? ? ? Other-service ? White ? 0 0 ? United-States <=50K 
? Local-gov ? 7th-8th ? Married-civ-spouse ? Husband White ? ? ? ? United-States <=50K 
? Private ? ? ? Never-married Sales Not-in-family ? ? 0 0 30 ? <=50K 
52 ? 276515 Bachelors 13 ? ? Husband White ? ? ? 40 ? <=50K 
46 ? 51618 ? ? ? Other-service Wife White ? ? 0 40 ? <=50K 
59 ? 159937 ? 9 Married-civ-spouse Sales ? ? ? 0 0 ? United-States <=50K 
? Private ? ? 9 ? ? ? ? Female ? ? 40 ? >50K 
? Private 346253 ? 9 ? Sales Own-child White ? 0 0 35 ? <=50K 
? Local-gov ? HS-grad 9 Married-civ-spouse Protective-serv Husband ? ? ? ? 40 ? >50K 
33 Private ? ? 14 Married-civ-spouse Prof-specialty ? ? ? 0 ? ? ? <=50K 
? ? ? 9th ? ? ? ? ? Male 0 ? ? United-States <=50K 
? Federal-gov 410867 Doctorate ? Never-married Prof-specialty ? ? Female 0 0 ? United-States >50K 
57 ? ? Assoc-voc 11 Married-civ-spouse ? ? ? ? 0 ? 40 ? <=50K 
? ? ? ? 10 ? ? Unmarried ? Female ? ? 40 United-States <=50K 
28 ? 212563 ? ? ? Machine-op-inspct ? ? Female ? 0 25 United-States <=50K 
30 Private 117747 HS-grad 9 ? ? ? Asian-Pac-Islander Female ? 1573 ? ? <=50K 
34 Local-gov 226296 Bachelors ? Married-civ-spouse ? Husband ? ? 0 0 ? United-States >50K 
29 ? 115585 Some-college 10 ? Handlers-cleaners ? ? Male 0 ? ? United-States <=50K 
48 Self-emp-not-inc 191277 ? 16 ? Prof-specialty ? ? ? ? 1902 ? United-States >50K 
? Private ? Some-college 10 Married-civ-spouse ? ? ? ? 0 0 ? ? >50K 
48 ? ? ? ? Divorced Exec-managerial ? White ? ? ? ? England <=50K 
32 Federal-gov ? ? 9 ? Other-service ? Black Male ? ? 40 ? <=50K 
? Private ? Masters 14 Married-civ-spouse Exec-managerial ? White Male 0 ? ? ? >50K 
? ? 198282 Bachelors 13 Married-civ-spouse ? Husband ? Male 15024 ? 60 ? >50K 
47 ? ? ? ? Never-married Prof-specialty ? ? Female ? 0 50 ? <=50K 
20 Private ? ? 10 ? Tech-support ? ? ? 0 ? 40 ? <=50K 
29 Private ? ? 9 Never-married Craft-repair ? ? ? ? 0 40 ? <=50K 
? ? ? ? 9 ? Craft-repair ? ? ? ? ? ? ? >50K 
17 ? ? ? 6 ? ? ? White Female ? ? 32 ? <=50K 
? ? 194901 11th ? ? ? ? ? Male ? 0 ? United-States <=50K 
? Local-gov ? ? 9 Never-married ? Not-in-family White ? ? 0 ? United-States <=50K 
42 ? 124692 ? 9 ? ? Husband White Male 0 ? ? United-States <=50K 
24 Private 432376 Bachelors 13 Never-married ? Other-relative ? Male 0 ? ? ? <=50K 
? Private ? ? ? Married-civ-spouse Prof-specialty Husband White Male ? ? ? United-States >50K 
? Self-emp-not-inc ? ? 9 Married-civ-spouse ? Husband White Male ? 1887 50 Canada >50K 
28 ? 377869 Some-college 10 ? ? ? ? Female 4064 0 ? ? <=50K 
36 Private ? HS-grad ? Never-married Machine-op-inspct ? White ? 0 0 ? ? <=50K 
53 Private 95647 ? 5 Married-civ-spouse Handlers-cleaners Husband White Male ? 0 ? United-States <=50K 
56 ? ? Some-college ? ? ? Husband White Male 0 0 ? United-States <=50K 
? Local-gov ? Assoc-voc ? ? Craft-repair Husband Black Male 0 ? 40 ? >50K 
55 ? ? Some-college 10 ? ? Husband ? ? 0 ? ? United-States <=50K 
22 ? 102632 HS-grad 9 ? Craft-repair Not-in-family White ? ? 0 ? United-States <=50K 
21 ? 199915 ? ? Never-married ? ? White Female ? ? ? ? <=50K 
40 Private 118853 ? ? Married-civ-spouse ? ? ? ? ? ? ? United-States <=50K 
30 ? ? Bachelors 13 Never-married ? Own-child ? ? ? ? ? ? <=50K 
? ? ? ? 13 Married-civ-spouse Prof-specialty ? ? Male ? ? ? United-States >50K 
19 Private 301606 ? ? ? Other-service Own-child ? ? ? ? ? ? <=50K 
47 Private ? ? ? Married-civ-spouse Exec-managerial Wife White Female ? ? ? ? >50K 
20 Private 111697 ? ? ? ? ? ? Female 0 ? ? ? <=50K 
? Private ? ? 12 Married-civ-spouse Adm-clerical Husband ? ? ? 0 ? United-States >50K 
? ? 129305 ? ? Married-civ-spouse ? Husband ? Male 0 0 ? ? <=50K 
? Private 365739 ? ? Divorced Craft-repair ? ? Male 0 ? 40 ? <=50K 
? ? ? ? ? Never-married ? Not-in-family White ? 0 0 60 United-States <=50K 
? ? 43323 ? 9 Never-married Other-service Not-in-family ? ? ? ? ? United-States <=50K 
? Self-emp-not-inc ? HS-grad ? Married-civ-spouse Craft-repair ? ? ? 4386 ? 35 United-States <=50K 
37 Private ? Bachelors 13 ? Sales Husband White ? ? 0 50 ? <=50K 
46 Private ? Assoc-acdm ? Divorced Tech-support Not-in-family ? ? 0 ? ? ? <=50K 
38 ? ? ? ? ? ? ? White Male 0 0 40 ? >50K 
43 Self-emp-not-inc ? ? ? ? Craft-repair ? ? Male 0 0 ? ? <=50K 
27 ? 163127 Assoc-voc ? ? ? ? ? Female 0 0 35 ? <=50K 
? ? ? Some-college 10 ? ? ? White ? ? ? 20 United-States <=50K 
? Private 81973 ? 10 ? Craft-repair ? ? ? 0 0 40 United-States >50K 
61 Self-emp-inc ? ? 9 ? ? ? White Male ? ? ? ? <=50K 
? Private ? ? ? ? Sales ? ? Female ? ? ? ? <=50K 
19 ? ? ? ? ? Other-service ? ? Male ? 0 30 ? <=50K 
45 ? 196584 ? ? Never-married Prof-specialty Not-in-family White ? ? ? 40 United-States >50K 
? ? ? ? 10 Never-married ? Other-relative White ? ? ? 40 ? <=50K 
? Private 185814 HS-grad ? ? Transport-moving ? ? ? 0 ? 30 United-States <=50K 
22 ? ? ? ? ? Other-service Husband ? ? ? 0 24 United-States <=50K 
36 ? 108293 ? ? ? Other-service Unmarried White ? ? 0 24 ? <=50K 
? Private 181232 ? ? ? ? Husband ? Male ? 2179 ? United-States <=50K 
43 ? 174662 ? 10 ? ? ? White ? ? ? 40 United-States <=50K 
47 ? ? ? ? Divorced Adm-clerical Unmarried ? ? 0 ? ? Mexico <=50K 
34 Private 198183 ? ? ? ? ? White ? ? 0 ? ? <=50K 
33 ? ? ? ? ? Exec-managerial ? Asian-Pac-Islander ? ? ? 40 ? <=50K 
21 ? ? ? ? ? Craft-repair Own-child ? Male 0 0 35 ? <=50K 
? ? 252903 ? 9 Divorced ? Not-in-family White ? ? ? 45 United-States >50K 
? Private 187715 HS-grad ? Married-civ-spouse Craft-repair ? ? Male ? 0 ? ? <=50K 
23 Private ? Bachelors 13 ? ? Not-in-family White ? 0 ? 40 United-States <=50K 
71 Self-emp-not-inc 494223 ? 10 ? ? Unmarried ? Male ? 1816 2 ? <=50K 
? ? ? ? 9 Divorced ? ? ? ? 0 ? 60 ? <=50K 
? Private ? Bachelors 13 ? ? ? ? ? ? 0 ? United-States <=50K 
? ? ? 1st-4th 2 ? ? Not-in-family ? Female ? ? 20 United-States <=50K 
? Private 252752 ? ? ? ? ? ? Female ? ? 40 ? <=50K 
? ? 78374 ? 14 Divorced Exec-managerial ? ? ? ? ? ? ? <=50K 
? Private ? ? ? ? ? ? Asian-Pac-Islander Female 0 ? 40 ? <=50K 
45 ? ? ? 14 ? ? Husband ? Male 0 0 ? ? >50K 
36 ? ? ? ? ? ? ? ? Female ? 0 40 ? <=50K 
? ? ? Assoc-acdm 12 Never-married ? ? White Male ? ? ? ? <=50K 
? State-gov 102628 ? 14 Widowed Protective-serv Unmarried ? Male 0 0 ? United-States <=50K 
? Private ? 11th ? ? ? ? White Male ? ? ? ? <=50K 
66 ? ? Assoc-voc ? ? ? ? White Female 0 ? ? United-States <=50K 
27 Private 124953 HS-grad ? ? Other-service Not-in-family White ? ? ? ? United-States <=50K 
28 ? ? HS-grad ? ? Protective-serv ? ? ? ? 0 40 ? <=50K 
51 ? ? ? ? Married-civ-spouse ? ? White Male 0 ? ? ? >50K 
? Private ? ? ? ? ? Not-in-family White Male ? ? 50 United-States <=50K 
? State-gov 149624 ? 13 Married-civ-spouse ? ? White ? 0 0 ? ? >50K 
? Private ? HS-grad 9 ? ? ? ? Female ? 0 ? United-States <=50K 
? Private ? HS-grad ? Never-married Craft-repair Own-child ? ? 0 0 ? ? <=50K 
? ? 483777 HS-grad 9 ? Handlers-cleaners ? ? Male 0 0 ? ? <=50K 
? ? 183930 ? 9 ? Other-service ? ? ? ? ? ? United-States <=50K 
33 Private ? ? ? Married-civ-spouse ? Husband ? ? ? ? ? ? <=50K 
44 Local-gov ? ? 10 Married-civ-spouse Exec-managerial Husband ? Male 0 ? 38 United-States >50K 
43 ? 114580 ? ? Divorced Adm-clerical ? White Female ? 0 40 United-States <=50K 
? Private ? ? 10 Never-married ? Not-in-family ? Male 0 0 45 ? <=50K 
? ? ? ? ? ? Machine-op-inspct ? ? Male ? ? ? ? >50K 
37 Federal-gov ? Some-college ? ? ? ? ? ? ? 0 ? United-States >50K 
34 Private ? HS-grad ? ? Adm-clerical ? Black Male ? 0 40 United-States <=50K 
? ? 143129 Bachelors ? Divorced ? Not-in-family ? Female ? 0 40 ? <=50K 
? ? 135105 Bachelors 13 Divorced ? Not-in-family ? ? 0 0 ? United-States <=50K 
31 ? 99928 ? ? ? Prof-specialty Wife White ? ? ? 50 United-States <=50K 
58 ? 109567 ? 16 ? Prof-specialty ? ? Male ? 0 1 ? >50K 
38 ? ? Some-college ? Divorced ? Not-in-family Black Female ? ? 28 ? <=50K 
? ? ? ? ? Married-civ-spouse Machine-op-inspct ? White Male ? 0 ? ? <=50K 
41 ? ? ? ? Married-civ-spouse ? ? Black Male ? 0 ? United-States <=50K 
47 Private 120939 ? ? ? Tech-support Husband ? Male ? 0 ? United-States <=50K 
41 ? ? Bachelors 13 ? ? Husband White ? ? ? ? ? <=50K 
? Private ? ? ? Married-civ-spouse ? ? ? ? 0 0 40 Mexico <=50K 
? Private ? ? 10 Divorced ? ? White Male ? 0 40 United-States <=50K 
? ? ? Masters ? ? Exec-managerial Not-in-family ? ? ? 0 ? ? >50K 
35 Private 138992 Masters 14 ? ? Other-relative White ? ? ? 40 ? >50K 
24 Self-emp-not-inc 32921 HS-grad ? Never-married ? ? ? Male 0 ? ? ? <=50K 
26 ? 397317 ? ? Never-married Prof-specialty ? ? ? 0 1876 40 ? <=50K 
? ? ? ? 9 Never-married ? ? White ? ? ? 40 Italy <=50K 
51 Private ? ? ? Married-civ-spouse Exec-managerial Husband White Male ? ? 50 United-States >50K 
? Local-gov ? Some-college ? ? Prof-specialty ? ? Female 0 1340 ? United-States <=50K 
37 ? 48211 ? ? Divorced Adm-clerical ? White Female 0 0 35 United-States <=50K 
? ? 140164 11th ? ? ? ? White ? 0 0 ? ? <=50K 
? ? ? Bachelors ? ? Other-service ? ? ? ? 0 ? ? >50K 
? Private ? HS-grad 9 ? ? Not-in-family ? Male ? ? ? ? <=50K 
? Self-emp-inc 210563 ? ? Married-civ-spouse Sales Wife White ? 15024 0 ? United-States >50K 
? Private 65368 ? ? ? ? Own-child ? ? 0 ? 12 United-States <=50K 
? ? ? ? ? Married-civ-spouse Transport-moving Husband Black ? ? 0 ? United-States <=50K 
37 ? ? HS-grad ? ? Craft-repair ? ? Male 0 0 40 United-States >50K 
? Private 153790 Some-college ? Never-married Sales ? Amer-Indian-Eskimo Female 0 0 ? United-States <=50K 
60 ? ? ? 9 Married-civ-spouse ? Husband Asian-Pac-Islander ? ? 0 40 ? <=50K 
54 Self-emp-inc ? 7th-8th ? ? ? ? White Male ? ? 40 ? >50K 
37 Private ? ? 13 ? Exec-managerial ? ? Male 0 ? 60 ? >50K 
? ? ? Assoc-acdm ? Divorced ? Not-in-family ? ? 0 0 ? ? <=50K 
38 ? ? Bachelors 13 Married-civ-spouse ? ? ? Male 0 ? ? Poland <=50K 
? ? 109434 ? ? Married-civ-spouse ? ? ? Male ? ? ? United-States <=50K 
25 Private 255004 10th 6 Never-married Craft-repair Not-in-family White Male ? ? 40 ? <=50K 
? ? ? ? ? ? ? Husband White ? 0 ? 40 United-States <=50K 
? ? 187656 1st-4th ? Divorced ? Not-in-family White Male ? ? 40 United-States <=50K 
90 ? ? ? ? ? Other-service Not-in-family Black Male 0 ? ? United-States <=50K 
? ? 176681 HS-grad 9 ? Adm-clerical ? ? Male 0 ? ? United-States <=50K 
53 ? ? Preschool ? ? Machine-op-inspct ? White ? ? 0 ? ? <=50K 
? ? 243313 HS-grad 9 ? ? Own-child White Female ? 0 40 ? <=50K 
? ? ? 10th 6 ? ? Not-in-family ? ? 0 0 10 ? <=50K 
66 ? 167687 ? 9 ? ? ? ? Male ? 0 50 United-States <=50K 
75 Private ? ? ? Widowed ? ? White ? 0 ? ? Columbia <=50K 
? ? ? HS-grad 9 ? Adm-clerical ? White Female ? 0 ? United-States <=50K 
? Private ? 11th ? ? Transport-moving Not-in-family ? Male 3674 ? 40 ? <=50K 
? ? ? HS-grad ? Divorced Sales ? ? ? 0 ? ? United-States <=50K 
25 ? 159732 Some-college 10 Never-married ? ? ? Male ? 0 42 United-States <=50K 
33 ? ? Some-college ? Divorced ? ? ? Female 0 0 40 ? <=50K 
? Private ? ? 15 Never-married ? Not-in-family White ? ? ? 55 United-States >50K 
59 ? ? ? ? Married-civ-spouse Other-service Husband White ? ? ? ? United-States <=50K 
? ? ? ? 10 ? ? Not-in-family ? ? ? 0 38 United-States <=50K 
? ? ? Bachelors 13 ? ? ? White ? ? 0 ? ? >50K 
? ? 115076 ? 14 Married-civ-spouse Exec-managerial ? ? Male ? 0 ? ? >50K 
23 Private 115458 HS-grad ? Never-married ? Own-child ? ? 0 0 ? United-States <=50K 
40 Private 347890 Bachelors 13 ? Prof-specialty ? White Male ? 0 ? United-States >50K 
? Self-emp-not-inc ? ? ? Married-civ-spouse Other-service ? White ? ? 0 ? ? <=50K 
? ? ? ? 12 ? Protective-serv Husband White ? 0 0 ? ? <=50K 
20 ? 119156 ? ? Never-married ? Own-child ? ? ? 0 20 United-States <=50K 
38 ? ? Some-college ? ? ? ? White Male ? ? ? United-States <=50K 
? Private ? ? 9 Married-civ-spouse ? ? ? ? 0 0 35 ? <=50K 
? ? 236596 HS-grad 9 Married-civ-spouse ? Husband White ? 0 ? ? ? >50K 
32 ? 183916 ? 9 Never-married Other-service Not-in-family ? ? ? ? 34 ? <=50K 
? ? 207578 ? ? Married-civ-spouse Tech-support ? ? Male ? ? 60 ? >50K 
45 ? 153141 ? 9 ? ? Husband White ? 0 0 ? ? <=50K 
? ? ? ? 15 ? ? ? ? Female ? ? 40 United-States >50K 
42 Private 390781 ? 13 Married-civ-spouse ? Wife ? ? 0 ? 40 ? <=50K 
? Local-gov 171328 10th 6 Widowed ? ? ? Female ? ? 30 ? <=50K 
19 ? ? ? 10 Never-married ? ? White Male 0 0 ? ? <=50K 
? ? ? ? ? ? Transport-moving Not-in-family White ? ? ? ? ? <=50K 
? ? 303044 ? ? ? ? ? Asian-Pac-Islander ? ? 0 40 ? >50K 
20 Private 117789 ? ? Never-married ? ? White Female 0 ? 40 ? <=50K 
32 ? ? HS-grad 9 ? Other-service ? White Female 0 0 ? ? <=50K 
? ? ? ? 11 ? Exec-managerial Not-in-family ? ? ? ? ? United-States <=50K 
? ? ? ? ? Divorced ? Not-in-family White ? ? ? 40 ? <=50K 
36 Private ? ? ? ? Prof-specialty ? White Female 0 ? 40 United-States <=50K 
45 ? 98092 HS-grad ? ? Sales Husband ? ? ? ? ? ? <=50K 
17 Private 245918 ? 7 Never-married Other-service Own-child ? Male ? 0 ? ? <=50K 
? ? ? Some-college 10 Married-civ-spouse Sales Husband White ? ? ? 40 United-States <=50K 
? Private 378322 ? ? ? ? Husband White Male ? 0 40 United-States <=50K 
? ? ? Some-college 10 ? Exec-managerial Husband ? ? 0 ? ? Thailand >50K 
? ? ? Some-college ? Never-married ? Own-child White ? ? 0 ? ? <=50K 
64 Private ? ? 9 ? ? Husband ? ? ? 0 40 United-States >50K 
33 ? ? Bachelors 13 ? ? Not-in-family ? Female ? 0 ? ? <=50K 
33 ? ? HS-grad ? ? ? ? White ? 0 ? 40 ? >50K 
? ? 69867 HS-grad 9 ? Exec-managerial Husband White Male 0 0 ? ? >50K 
17 ? 191260 9th 5 ? Other-service ? White Male ? 0 ? United-States <=50K 
? Self-emp-not-inc 30653 ? 14 ? ? ? White Male ? ? 98 ? <=50K 
27 Local-gov ? ? ? Never-married Prof-specialty ? White Male ? ? ? United-States <=50K 
? ? ? HS-grad 9 ? ? ? ? ? 0 ? ? ? <=50K 
43 ? ? HS-grad ? ? ? ? ? Male ? 0 40 ? <=50K 
44 Private ? Some-college 10 ? ? Husband White Male ? 0 ? United-States >50K 
? Private 190174 ? ? ? ? ? White ? ? ? 40 ? <=50K 
? Private ? ? ? ? Tech-support ? ? ? 0 0 40 United-States <=50K 
24 ? ? Some-college ? Married-civ-spouse ? ? White ? 7298 0 48 ? >50K 
? ? 34918 Bachelors ? Never-married ? ? ? Female ? 0 15 ? <=50K 
? Local-gov 97688 ? ? Married-civ-spouse Craft-repair ? ? ? ? ? 40 United-States >50K 
34 ? ? ? 12 ? Sales Unmarried ? ? ? 0 ? United-States <=50K 
60 Private 173960 ? 13 Divorced ? ? White Female ? 0 ? United-States <=50K 
? Private 205759 ? 9 Never-married Handlers-cleaners ? ? Male 0 ? 40 ? <=50K 
57 Federal-gov ? Masters ? ? Sales ? ? ? 15024 ? ? United-States >50K 
41 ? ? ? 15 ? ? ? ? Male 0 0 60 United-States >50K 
50 ? 176609 ? 10 ? Other-service Not-in-family White Male ? ? 45 ? <=50K 
25 ? 371987 Bachelors ? ? Exec-managerial Not-in-family White ? 0 ? 40 United-States <=50K 
50 Private 193884 ? 4 ? ? Husband White Male ? 0 ? ? <=50K 
? Private ? ? 13 Married-civ-spouse Prof-specialty Husband ? ? 0 0 ? United-States <=50K 
31 ? ? HS-grad ? ? Prof-specialty Not-in-family ? ? ? ? 40 United-States <=50K 
29 ? 220419 ? ? ? Protective-serv ? White ? ? ? ? United-States <=50K 
? ? 231931 Some-college 10 ? ? Own-child ? Male ? ? ? ? <=50K 
27 Private 248402 ? 13 ? ? Unmarried ? Female 0 ? ? ? <=50K 
65 ? ? ? ? ? ? ? ? Male ? ? ? ? <=50K 
37 ? ? ? ? Divorced ? Not-in-family White Female 0 ? ? United-States <=50K 
39 ? 157443 Masters 14 Married-civ-spouse ? Wife ? Female ? 0 40 ? <=50K 
24 Private 278130 ? ? ? Craft-repair Own-child White Male ? ? ? ? <=50K 
38 Private 169469 HS-grad ? Divorced ? Not-in-family White ? 0 0 80 United-States <=50K 
48 ? 146268 ? 13 Married-civ-spouse Adm-clerical Husband ? ? ? ? ? United-States >50K 
21 ? ? Some-college ? Never-married Other-service Not-in-family ? ? ? ? ? ? <=50K 
31 Private 217460 HS-grad ? ? Transport-moving Husband ? ? 0 ? ? ? >50K 
? Private ? HS-grad 9 Married-civ-spouse ? ? White ? ? ? ? ? >50K 
? ? ? ? ? ? Adm-clerical Wife ? ? ? ? 40 ? <=50K 
? ? ? ? ? ? ? Not-in-family ? ? 0 0 ? ? <=50K 
? ? ? ? ? ? ? ? ? Male ? ? ? United-States <=50K 
46 Private 83082 ? 12 ? Prof-specialty ? ? Female ? 0 ? ? <=50K 
? Private ? ? ? ? ? Husband White Male 0 ? ? United-States >50K 
41 ? 34987 ? 10 Married-civ-spouse ? Husband ? ? ? ? ? United-States >50K 
? ? ? ? 13 ? ? Not-in-family White Male ? ? ? United-States <=50K 
34 Private ? Masters 14 Married-civ-spouse ? Husband ? ? 7298 ? ? ? >50K 
19 ? ? ? ? ? ? ? ? ? 0 0 25 ? <=50K 
? Self-emp-not-inc 205607 Bachelors ? ? Prof-specialty Not-in-family ? ? ? ? 40 United-States >50K 
? ? 199698 ? 10 ? Sales ? ? Male ? 0 ? United-States <=50K 
24 ? ? ? ? Never-married Machine-op-inspct Not-in-family ? Male 0 ? ? ? <=50K 
? ? 138714 Some-college 10 Married-civ-spouse Sales ? ? ? 0 0 40 United-States <=50K 
? Private ? 5th-6th 3 ? Machine-op-inspct Other-relative ? Female ? 0 ? ? <=50K 
? ? 423158 ? 10 ? ? Not-in-family ? Female ? ? ? United-States <=50K 
? ? 159841 ? ? ? ? Not-in-family ? ? ? ? ? ? <=50K 
39 Self-emp-not-inc ? ? ? ? ? ? White Male ? ? ? United-States <=50K 
43 Private 50356 Some-college 10 Married-civ-spouse ? Husband ? Male ? 1485 ? United-States <=50K 
? Private 186110 ? 9 Divorced ? Not-in-family ? Male 0 ? 45 United-States <=50K 
29 ? 200381 ? ? Never-married Exec-managerial ? White ? ? ? ? United-States <=50K 
? Self-emp-not-inc 174309 Masters ? Married-civ-spouse ? Husband White Male ? 0 10 ? <=50K 
? ? 78383 HS-grad 9 Married-civ-spouse ? Husband ? ? 0 ? ? United-States <=50K 
? ? ? Assoc-voc 11 ? ? Own-child ? Female ? 0 15 United-States <=50K 
? ? 187728 Some-college ? ? ? ? ? Female 0 ? 50 United-States >50K 
